pipeline,notebook,family,pair_key,ingredient_id,date,nome_ingrediente,categoria,unidade,qtd_pedida_no_dia_audit,comprou_no_dia_audit,preco_medio_disponivel,y_qtd_comprar,y_comprar,qtd_real_comprada,comprou_real,qtd_alvo_abt,comprar_alvo_abt,valor_real_comprado,classifier_model,regressor_model,classificador_indicou_compra,probabilidade_compra,qtd_regressor_bruta,qtd_modelo_indicada,diferenca_modelo_menos_real,diferenca_abs,valor_modelo_indicado,diferenca_valor_modelo_menos_real,diferenca_modelo_menos_alvo_abt
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0052,2026-03-21,FRUTAS CORTADAS,Frutas Secas e Congeladas,KG,0.0,0,14.28,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,7.065,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0192,2026-01-02,EMPANAMENTO SECO,Semi-prontos e Preparados,KG,4.5,1,18.546666666666667,0.0,0,4.5,1,0.0,0,83.46000000000001,Random Forest Classifier,Random Forest Regressor,0,0.03,6.92,0.0,-4.5,4.5,0.0,-83.46000000000001,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0091,2026-05-10,MANTEIGA SEM SAL,Laticínios,KG,0.0,0,83.97666666666667,9.5,1,0.0,0,9.5,1,0.0,Random Forest Classifier,Random Forest Regressor,1,1.0,6.235,6.235,6.235,6.235,523.5945166666668,523.5945166666668,-3.2649999999999997
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0230,2026-03-29,PASTA DE ALHO,Temperos e Especiarias,KG,0.0,0,24.96,10.0,1,0.0,0,10.0,1,0.0,Random Forest Classifier,Random Forest Regressor,1,0.72,6.22,6.22,6.22,6.22,155.2512,155.2512,-3.7800000000000002
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0116,2026-01-07,RÚCULA,Legumes e Verduras,KG,0.0,0,22.58,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0057,2026-04-01,SALADA DE FRUTAS,Frutas Secas e Congeladas,UND,0.0,0,12.55,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.01,92.295,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0019,2026-03-19,GUARNIÇÃO CAPIM SANTO E LIMÃO,Bebidas e Bases,UND,0.0,0,1.8966666666666665,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.02,44.58,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0229,2026-04-30,NOZ MOSCADA,Temperos e Especiarias,KG,0.0,0,95.97333333333331,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,4.915,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0203,2026-03-05,MIX DE CHIPS,Semi-prontos e Preparados,KG,0.0,0,39.35666666666666,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,4.01,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0066,2026-04-12,FARINHA DE TRIGO,"Grãos, Farinhas e Massas",KG,0.0,0,7.78,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.02,59.545,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0224,2026-03-27,CAPIM SANTO,Temperos e Especiarias,KG,0.0,0,43.82,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.04,2.05,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0052,2026-04-21,FRUTAS CORTADAS,Frutas Secas e Congeladas,KG,0.0,0,14.28,36.5,1,0.0,0,36.5,1,0.0,Random Forest Classifier,Random Forest Regressor,1,1.0,53.28,53.28,53.28,53.28,760.8384,760.8384,16.78
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0152,2026-03-21,BACON,Proteínas,KG,0.0,0,50.69,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,1.605,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0086,2026-01-19,LEITE CONDENSADO,Laticínios,KG,0.0,0,23.346666666666664,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.01,26.42,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0002,2026-01-13,AÇÚCAR DE CONFEITEIRO,Açúcares e Mel,KG,0.0,0,14.823333333333332,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.09,3.245,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0202,2026-05-09,MERENGUE,Semi-prontos e Preparados,KG,0.0,0,36.88,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.01,12.41,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0145,2026-01-20,SEMENTE DE ABÓBORA,Nozes e Sementes,KG,0.0,0,43.92666666666667,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,0.565,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0088,2026-02-01,LEITE INTEGRAL,Laticínios,L,0.0,0,7.463333333333334,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.19,52.24,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0054,2026-04-04,MIX DE FRUTAS VERMELHAS,Frutas Secas e Congeladas,KG,0.0,0,38.42666666666667,4.0,1,0.0,0,4.0,1,0.0,Random Forest Classifier,Random Forest Regressor,1,1.0,3.87,3.87,3.87,3.87,148.71120000000002,148.71120000000002,-0.1299999999999999
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0017,2026-05-03,EXTRATO DE BAUNILHA,Bebidas e Bases,L,0.0,0,113.36,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,6.03,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0229,2026-01-25,NOZ MOSCADA,Temperos e Especiarias,KG,0.0,0,95.97333333333331,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,3.81,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0006,2026-05-01,AÇÚCAR REFINADO,Açúcares e Mel,KG,0.0,0,7.523333333333333,103.5,1,0.0,0,103.5,1,0.0,Random Forest Classifier,Random Forest Regressor,1,0.96,190.05,190.05,190.05,190.05,1429.8095,1429.8095,86.55000000000001
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0028,2026-05-09,CHOCOLATE AMARGO,Chocolates e Cacau,KG,0.0,0,82.31666666666666,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.01,10.43,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0095,2026-03-21,QUEIJO DE COALHO,Laticínios,KG,0.0,0,63.39333333333334,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.02,6.34,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0231,2026-02-12,PASTA DE ALHO COM GENGIBRE,Temperos e Especiarias,KG,0.0,0,25.52,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,1.765,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0116,2026-04-14,RÚCULA,Legumes e Verduras,KG,0.0,0,22.58,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0108,2026-01-29,COENTRO,Legumes e Verduras,KG,0.0,0,21.54,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0001,2026-03-03,AÇÚCAR CRISTAL,Açúcares e Mel,KG,0.0,0,6.72,2.0,1,0.0,0,2.0,1,0.0,Random Forest Classifier,Random Forest Regressor,1,1.0,2.01,2.01,2.01,2.01,13.507199999999997,13.507199999999997,0.009999999999999787
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0009,2026-05-05,XAROPE DE DEMERARA,Açúcares e Mel,KG,0.0,0,28.30333333333333,10.0,1,0.0,0,10.0,1,0.0,Random Forest Classifier,Random Forest Regressor,1,1.0,7.795,7.795,7.795,7.795,220.6244833333333,220.6244833333333,-2.205
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0138,2026-05-15,GERGELIM PRETO TORRADO,Nozes e Sementes,KG,1.0,1,58.50666666666667,0.0,0,1.0,1,0.0,0,58.50666666666667,Random Forest Classifier,Random Forest Regressor,0,0.0,4.7,0.0,-1.0,1.0,0.0,-58.50666666666667,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0121,2026-03-06,MOLHO BÉCHAMEL,Molhos e Condimentos,KG,0.0,0,39.82333333333333,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.01,1.105,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0204,2026-05-10,MIX DE GRÃOS,Semi-prontos e Preparados,KG,0.0,0,22.72666666666667,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.01,1.765,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0018,2026-01-18,GELO,Bebidas e Bases,KG,0.0,0,4.0633333333333335,141.5,1,0.0,0,141.5,1,0.0,Random Forest Classifier,Random Forest Regressor,1,1.0,86.975,86.975,86.975,86.975,353.40841666666665,353.40841666666665,-54.525000000000006
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0078,2026-03-06,CREME DE LEITE,Laticínios,L,4.9,1,22.913333333333338,0.0,0,4.9,1,0.0,0,112.27533333333336,Random Forest Classifier,Random Forest Regressor,0,0.01,7.475,0.0,-4.9,4.9,0.0,-112.27533333333336,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0195,2026-04-11,GELATINA EM PÓ SEM SABOR,Semi-prontos e Preparados,KG,0.0,0,97.46666666666664,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.01,0.72,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0028,2026-04-22,CHOCOLATE AMARGO,Chocolates e Cacau,KG,0.0,0,82.31666666666666,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0233,2026-04-20,PASTA DE TEMPERO,Temperos e Especiarias,KG,0.0,0,54.46333333333333,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,4.375,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0036,2026-03-14,LIMÃO SICILIANO,Frutas Frescas,KG,0.0,0,14.653333333333334,0.5,1,0.0,0,0.5,1,0.0,Random Forest Classifier,Random Forest Regressor,1,1.0,0.885,0.885,0.885,0.885,12.968200000000001,12.968200000000001,0.385
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0054,2026-03-08,MIX DE FRUTAS VERMELHAS,Frutas Secas e Congeladas,KG,0.0,0,38.42666666666667,3.0,1,0.0,0,3.0,1,0.0,Random Forest Classifier,Random Forest Regressor,1,1.0,3.54,3.54,3.54,3.54,136.03040000000001,136.03040000000001,0.54
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0199,2026-04-29,GRÃO DE BICO COZIDO,Semi-prontos e Preparados,KG,0.0,0,18.44,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,1,0.84,0.515,0.515,0.515,0.515,9.4966,9.4966,0.515
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0202,2026-05-05,MERENGUE,Semi-prontos e Preparados,KG,0.0,0,36.88,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,10.56,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0069,2026-01-10,FERMENTO QUÍMICO,"Grãos, Farinhas e Massas",KG,0.0,0,32.99666666666666,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.04,7.345,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0160,2026-05-19,FILÉ DE PEITO DE FRANGO,Proteínas,KG,0.0,0,32.14,3.0,1,0.0,0,3.0,1,0.0,Random Forest Classifier,Random Forest Regressor,1,0.98,26.28,26.28,26.28,26.28,844.6392000000001,844.6392000000001,23.28
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0062,2026-01-16,BIFUM,"Grãos, Farinhas e Massas",KG,0.0,0,18.613333333333333,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.01,2.94,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0114,2026-04-22,REPOLHO ROXO,Legumes e Verduras,KG,0.0,0,7.435,0.5,1,0.0,0,0.5,1,0.0,Random Forest Classifier,Random Forest Regressor,1,1.0,0.5,0.5,0.5,0.5,3.7175,3.7175,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0081,2026-01-22,DOCE DE LEITE,Laticínios,KG,0.0,0,33.306666666666665,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.01,9.46,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0052,2026-02-06,FRUTAS CORTADAS,Frutas Secas e Congeladas,KG,0.0,0,14.28,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,16.09,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0129,2026-03-01,AMENDOIM,Nozes e Sementes,KG,0.0,0,29.113333333333333,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0192,2026-05-18,EMPANAMENTO SECO,Semi-prontos e Preparados,KG,0.0,0,18.546666666666667,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.05,7.83,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0136,2026-03-18,GERGELIM BRANCO,Nozes e Sementes,KG,0.0,0,46.79333333333333,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0058,2026-01-16,UVA PASSA BRANCA,Frutas Secas e Congeladas,KG,0.0,0,43.56,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0064,2026-05-15,FARELO DE AVEIA,"Grãos, Farinhas e Massas",KG,0.0,0,13.51,1.0,1,0.0,0,1.0,1,0.0,Random Forest Classifier,Random Forest Regressor,1,1.0,1.55,1.55,1.55,1.55,20.9405,20.9405,0.55
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0095,2026-05-10,QUEIJO DE COALHO,Laticínios,KG,0.0,0,63.39333333333334,36.0,1,0.0,0,36.0,1,0.0,Random Forest Classifier,Random Forest Regressor,1,1.0,24.06,24.06,24.06,24.06,1525.2436,1525.2436,-11.940000000000001
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0237,2026-01-06,PÁPRICA PICANTE,Temperos e Especiarias,KG,0.0,0,68.76666666666667,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0238,2026-03-29,SAL DE COZINHA,Temperos e Especiarias,KG,0.0,0,4.66,39.5,1,0.0,0,39.5,1,0.0,Random Forest Classifier,Random Forest Regressor,1,1.0,25.74,25.74,25.74,25.74,119.94839999999999,119.94839999999999,-13.760000000000002
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0137,2026-05-12,GERGELIM PRETO,Nozes e Sementes,KG,0.0,0,53.81333333333333,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0016,2026-04-26,ESSÊNCIA DE BAUNILHA,Bebidas e Bases,L,0.0,0,97.16666666666669,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0109,2026-03-05,COUVE,Legumes e Verduras,KG,0.0,0,18.375,0.5,1,0.0,0,0.5,1,0.0,Random Forest Classifier,Random Forest Regressor,1,1.0,0.535,0.535,0.535,0.535,9.830625000000001,9.830625000000001,0.03500000000000003
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0047,2026-01-26,TOMATE CEREJA,Frutas Frescas,KG,0.0,0,19.31,1.0,1,0.0,0,1.0,1,0.0,Random Forest Classifier,Random Forest Regressor,1,0.99,1.42,1.42,1.42,1.42,27.420199999999998,27.420199999999998,0.41999999999999993
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0229,2026-04-28,NOZ MOSCADA,Temperos e Especiarias,KG,0.0,0,95.97333333333331,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,4.52,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0231,2026-05-07,PASTA DE ALHO COM GENGIBRE,Temperos e Especiarias,KG,0.0,0,25.52,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,1.005,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0103,2026-05-18,CEBOLA BRANCA,Legumes e Verduras,KG,0.0,0,6.71,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,1,1.0,0.585,0.585,0.585,0.585,3.92535,3.92535,0.585
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0055,2026-02-12,MIX DE FRUTAS VERMELHAS CONGELADAS,Frutas Secas e Congeladas,KG,0.0,0,39.85333333333333,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.26,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0128,2026-05-19,VINAGRE DE ARROZ,Molhos e Condimentos,KG,0.0,0,35.98,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.33,3.38,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0102,2026-02-17,CEBOLA,Legumes e Verduras,KG,0.0,0,5.63,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,1.925,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0024,2026-05-02,ÁGUA FILTRADA,Bebidas e Bases,L,0.0,0,3.486666666666667,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.01,3.225,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0027,2026-04-30,CACAU EM PÓ,Chocolates e Cacau,KG,0.0,0,77.8,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.03,2.445,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0052,2026-01-12,FRUTAS CORTADAS,Frutas Secas e Congeladas,KG,0.0,0,14.28,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,11.765,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0207,2026-03-19,NUGGETS DE FRANGO,Semi-prontos e Preparados,KG,0.0,0,43.60999999999999,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0223,2026-02-07,CANELA,Temperos e Especiarias,KG,0.0,0,89.07000000000001,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,0.565,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0008,2026-02-28,MEL DE AROEIRA,Açúcares e Mel,KG,0.0,0,99.14666666666666,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.03,6.18,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0042,2026-04-05,RASPAS DE LIMÃO SICILIANO,Frutas Frescas,KG,0.0,0,14.15,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.03,0.805,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0009,2026-04-02,XAROPE DE DEMERARA,Açúcares e Mel,KG,0.0,0,28.30333333333333,11.5,1,0.0,0,11.5,1,0.0,Random Forest Classifier,Random Forest Regressor,1,1.0,7.33,7.33,7.33,7.33,207.4634333333333,207.4634333333333,-4.17
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0137,2026-03-14,GERGELIM PRETO,Nozes e Sementes,KG,0.0,0,53.81333333333333,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0165,2026-04-21,PRESUNTO SERRANO,Proteínas,KG,0.0,0,207.66,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0236,2026-01-04,PÁPRICA DOCE,Temperos e Especiarias,KG,0.0,0,64.45,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.23,42.595,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0069,2026-02-19,FERMENTO QUÍMICO,"Grãos, Farinhas e Massas",KG,0.0,0,32.99666666666666,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.05,11.765,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0030,2026-03-20,CHOCOLATE BRANCO,Chocolates e Cacau,KG,0.0,0,89.30666666666667,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,5.78,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0124,2026-05-12,PESTO DE MANJERICÃO,Molhos e Condimentos,KG,0.0,0,81.70666666666666,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.01,1.18,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0108,2026-05-07,COENTRO,Legumes e Verduras,KG,0.0,0,21.54,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,0.525,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0222,2026-04-23,ALHO,Temperos e Especiarias,KG,0.0,0,24.686666666666667,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.09,0.775,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0053,2026-03-10,HIBISCO SECO,Frutas Secas e Congeladas,KG,0.0,0,86.69333333333333,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,0.515,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0031,2026-04-03,CHOCOLATE MEIO AMARGO,Chocolates e Cacau,KG,0.0,0,84.61333333333333,6.0,1,0.0,0,6.0,1,0.0,Random Forest Classifier,Random Forest Regressor,1,0.99,4.075,4.075,4.075,4.075,344.7993333333333,344.7993333333333,-1.9249999999999998
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0037,2026-03-06,MANGA,Frutas Frescas,KG,0.0,0,8.216666666666667,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.01,1.445,0.0,0.0,0.0,0.0,0.0,0.0
Arvores - Random Forest,03_tree_ensembles,Arvores,random_forest,ING0136,2026-04-01,GERGELIM BRANCO,Nozes e Sementes,KG,0.0,0,46.79333333333333,0.0,0,0.0,0,0.0,0,0.0,Random Forest Classifier,Random Forest Regressor,0,0.0,0.565,0.0,0.0,0.0,0.0,0.0,0.0
