data_pedido,ingredient_id,qty,data_prevista,order_type
2023-01-20,ING0052,27.5,2023-01-22,sexta
2023-01-20,ING0054,0.5,2023-01-22,sexta
2023-01-20,ING0056,16.0,2023-01-27,sexta
2023-01-20,ING0063,15.0,2023-01-24,sexta
2023-01-20,ING0069,10.0,2023-01-24,sexta
2023-01-20,ING0070,11.5,2023-01-24,sexta
2023-01-20,ING0071,11.0,2023-01-24,sexta
2023-01-20,ING0075,2.0,2023-01-22,sexta
2023-01-20,ING0076,24.0,2023-01-22,sexta
2023-01-20,ING0078,6.0,2023-01-22,sexta
2023-01-20,ING0081,7.0,2023-01-22,sexta
2023-01-20,ING0083,3.0,2023-01-22,sexta
2023-01-20,ING0084,27.0,2023-01-22,sexta
2023-01-20,ING0088,95.0,2023-01-22,sexta
2023-01-20,ING0092,5.5,2023-01-22,sexta
2023-01-20,ING0096,4.5,2023-01-22,sexta
2023-01-20,ING0098,0.5,2023-01-22,sexta
2023-01-20,ING0100,1.0,2023-01-21,sexta
2023-01-20,ING0101,0.5,2023-01-21,sexta
2023-01-20,ING0104,4.0,2023-01-21,sexta
2023-01-20,ING0105,2.5,2023-01-21,sexta
2023-01-20,ING0106,2.5,2023-01-21,sexta
2023-01-20,ING0108,0.5,2023-01-21,sexta
2023-01-20,ING0110,8.980869585414133,2023-01-21,sexta
2023-01-20,ING0112,0.5,2023-01-24,sexta
2023-01-20,ING0113,0.5,2023-01-21,sexta
2023-01-20,ING0115,1.0,2023-01-21,sexta
2023-01-20,ING0116,2.5,2023-01-21,sexta
2023-01-20,ING0121,1.5,2023-01-24,sexta
2023-01-20,ING0136,2.0,2023-01-30,sexta
2023-01-20,ING0143,5.5,2023-01-24,sexta
2023-01-20,ING0152,3.0,2023-01-23,sexta
2023-01-20,ING0163,1465.0,2023-01-21,sexta
2023-01-20,ING0164,3.0,2023-01-23,sexta
2023-01-20,ING0165,3.5,2023-01-23,sexta
2023-01-20,ING0169,5.0,2023-01-23,sexta
2023-01-20,ING0171,47.0,2023-01-23,sexta
2023-01-20,ING0172,10.0,2023-01-26,sexta
2023-01-20,ING0178,297.0,2023-01-23,sexta
2023-01-20,ING0183,1.5,2023-01-23,sexta
2023-01-20,ING0188,77.0,2023-01-23,sexta
2023-01-20,ING0203,6.5,2023-01-23,sexta
2023-01-20,ING0204,1.0,2023-01-23,sexta
2023-01-20,ING0205,1.0,2023-01-23,sexta
2023-01-20,ING0206,126.5,2023-01-23,sexta
2023-01-20,ING0221,10.0,2023-01-24,sexta
2023-01-20,ING0224,1.5,2023-01-24,sexta
2023-01-20,ING0228,1.5,2023-01-26,sexta
2023-01-20,ING0238,7.933940495113935,2023-01-29,sexta
2023-01-23,ING0006,120.5,2023-01-26,emergencial
2023-01-23,ING0043,29.0,2023-01-24,emergencial
2023-01-23,ING0056,18.0,2023-01-30,emergencial
2023-01-23,ING0069,13.0,2023-02-07,emergencial
2023-01-23,ING0070,14.0,2023-01-27,emergencial
2023-01-23,ING0098,1.5,2023-01-25,emergencial
2023-01-23,ING0106,2.5,2023-01-24,emergencial
2023-01-23,ING0111,8.5,2023-01-24,emergencial
2023-01-23,ING0139,12.0,2023-01-27,emergencial
2023-01-23,ING0143,4.5,2023-01-27,emergencial
2023-01-23,ING0160,4.5,2023-01-29,emergencial
2023-01-23,ING0172,10.5,2023-01-26,emergencial
2023-01-23,ING0190,37.82067931408996,2023-01-26,emergencial
2023-01-23,ING0221,19.0,2023-01-27,emergencial
2023-01-23,ING0224,4.5,2023-01-27,emergencial
2023-01-23,ING0238,29.468921838994618,2023-02-01,emergencial
2023-01-24,ING0002,10.5,2023-01-27,emergencial
2023-01-24,ING0018,103.0,2023-01-27,emergencial
2023-01-24,ING0056,24.5,2023-01-31,emergencial
2023-01-24,ING0098,1.5,2023-01-28,emergencial
2023-01-24,ING0106,3.0,2023-01-26,emergencial
2023-01-24,ING0139,25.0,2023-01-28,emergencial
2023-01-24,ING0160,5.0,2023-01-27,emergencial
2023-01-24,ING0172,14.0,2023-01-27,emergencial
2023-01-24,ING0190,53.82173594697417,2023-01-27,emergencial
2023-01-24,ING0238,56.67100353652811,2023-02-02,emergencial
2023-01-25,ING0002,10.5,2023-01-28,emergencial
2023-01-25,ING0018,121.0,2023-01-29,emergencial
2023-01-25,ING0029,8.5,2023-01-29,emergencial
2023-01-25,ING0056,25.5,2023-02-01,emergencial
2023-01-25,ING0092,28.45291889588084,2023-01-27,emergencial
2023-01-25,ING0106,3.5,2023-01-26,emergencial
2023-01-25,ING0115,4.5,2023-01-26,emergencial
2023-01-25,ING0139,26.0,2023-01-29,emergencial
2023-01-25,ING0160,5.5,2023-01-31,emergencial
2023-01-25,ING0172,13.5,2023-01-28,emergencial
2023-01-25,ING0217,95.25435166531055,2023-01-28,emergencial
2023-01-25,ING0228,3.5,2023-01-31,emergencial
2023-01-25,ING0238,24.5,2023-02-03,emergencial
2023-01-26,ING0002,11.13185955639672,2023-01-29,emergencial
2023-01-26,ING0029,9.0,2023-01-31,emergencial
2023-01-26,ING0056,25.5,2023-01-28,emergencial
2023-01-26,ING0066,210.0,2023-01-30,emergencial
2023-01-26,ING0092,31.5,2023-01-28,emergencial
2023-01-26,ING0139,27.5,2023-01-30,emergencial
2023-01-26,ING0160,5.5,2023-01-29,emergencial
2023-01-26,ING0238,26.0,2023-02-04,emergencial
2023-01-27,ING0002,1.0,2023-01-30,sexta
2023-01-27,ING0003,4.5,2023-01-30,sexta
2023-01-27,ING0010,333.0,2023-01-30,sexta
2023-01-27,ING0012,10.5,2023-01-30,sexta
2023-01-27,ING0015,416.0,2023-01-30,sexta
2023-01-27,ING0018,0.5,2023-01-30,sexta
2023-01-27,ING0025,17.0,2023-01-30,sexta
2023-01-27,ING0027,7.0,2023-01-31,sexta
2023-01-27,ING0029,10.0,2023-01-31,sexta
2023-01-27,ING0030,7.0,2023-02-02,sexta
2023-01-27,ING0035,2.5,2023-01-28,sexta
2023-01-27,ING0036,1.5,2023-01-28,sexta
2023-01-27,ING0038,2.0,2023-01-28,sexta
2023-01-27,ING0039,0.5,2023-01-28,sexta
2023-01-27,ING0040,12.5,2023-01-28,sexta
2023-01-27,ING0041,0.5,2023-01-28,sexta
2023-01-27,ING0043,26.5,2023-02-02,sexta
2023-01-27,ING0046,0.5,2023-01-28,sexta
2023-01-27,ING0047,1.0,2023-01-28,sexta
2023-01-27,ING0050,0.5,2023-01-29,sexta
2023-01-27,ING0052,20.5,2023-01-29,sexta
2023-01-27,ING0054,0.5,2023-01-29,sexta
2023-01-27,ING0056,3.5,2023-01-29,sexta
2023-01-27,ING0059,2.5,2023-02-01,sexta
2023-01-27,ING0066,199.0,2023-02-01,sexta
2023-01-27,ING0069,10.5,2023-02-11,sexta
2023-01-27,ING0071,0.5,2023-01-31,sexta
2023-01-27,ING0075,2.0,2023-01-29,sexta
2023-01-27,ING0078,6.5,2023-01-29,sexta
2023-01-27,ING0081,18.5,2023-01-29,sexta
2023-01-27,ING0083,5.0,2023-01-29,sexta
2023-01-27,ING0084,40.0,2023-02-01,sexta
2023-01-27,ING0085,0.5,2023-01-29,sexta
2023-01-27,ING0086,30.0,2023-01-29,sexta
2023-01-27,ING0089,11.0,2023-01-29,sexta
2023-01-27,ING0090,6.0,2023-01-30,sexta
2023-01-27,ING0091,12.5,2023-01-29,sexta
2023-01-27,ING0092,11.0,2023-01-29,sexta
2023-01-27,ING0096,6.0,2023-01-29,sexta
2023-01-27,ING0097,0.5,2023-01-29,sexta
2023-01-27,ING0098,0.5,2023-01-28,sexta
2023-01-27,ING0100,0.5,2023-01-28,sexta
2023-01-27,ING0101,0.5,2023-01-28,sexta
2023-01-27,ING0104,3.5,2023-01-29,sexta
2023-01-27,ING0105,2.0,2023-01-29,sexta
2023-01-27,ING0108,0.5,2023-01-28,sexta
2023-01-27,ING0109,0.5,2023-01-28,sexta
2023-01-27,ING0112,0.5,2023-01-30,sexta
2023-01-27,ING0113,0.5,2023-01-28,sexta
2023-01-27,ING0114,1.0,2023-01-30,sexta
2023-01-27,ING0117,0.5,2023-01-30,sexta
2023-01-27,ING0121,3.5,2023-01-31,sexta
2023-01-27,ING0124,4.966665337166598,2023-01-31,sexta
2023-01-27,ING0132,4.5,2023-01-31,sexta
2023-01-27,ING0142,5.5,2023-01-31,sexta
2023-01-27,ING0152,4.0,2023-01-30,sexta
2023-01-27,ING0154,69.28848863086635,2023-01-30,sexta
2023-01-27,ING0157,8.5,2023-01-30,sexta
2023-01-27,ING0159,948.0,2023-01-28,sexta
2023-01-27,ING0163,1561.0,2023-01-28,sexta
2023-01-27,ING0164,5.5,2023-01-30,sexta
2023-01-27,ING0165,6.5,2023-01-30,sexta
2023-01-27,ING0166,4.480264510280554,2023-01-30,sexta
2023-01-27,ING0167,59.0,2023-01-30,sexta
2023-01-27,ING0169,6.5,2023-01-30,sexta
2023-01-27,ING0171,47.5,2023-01-31,sexta
2023-01-27,ING0174,30.5,2023-01-30,sexta
2023-01-27,ING0178,507.0,2023-01-30,sexta
2023-01-27,ING0188,351.1262737208325,2023-01-30,sexta
2023-01-27,ING0191,57.0,2023-01-30,sexta
2023-01-27,ING0192,2.1918100503239537,2023-01-31,sexta
2023-01-27,ING0194,1.6085964022317079,2023-01-30,sexta
2023-01-27,ING0203,9.5,2023-02-02,sexta
2023-01-27,ING0204,1.5,2023-01-30,sexta
2023-01-27,ING0211,60.0,2023-01-30,sexta
2023-01-27,ING0215,69.5,2023-01-30,sexta
2023-01-27,ING0222,3.0,2023-02-03,sexta
2023-01-27,ING0227,0.5,2023-01-31,sexta
2023-01-27,ING0228,1.5,2023-02-02,sexta
2023-01-27,ING0231,1.0,2023-02-01,sexta
2023-01-27,ING0238,26.0,2023-01-31,sexta
2023-01-30,ING0027,7.5,2023-02-03,emergencial
2023-01-30,ING0030,13.0,2023-02-03,emergencial
2023-01-30,ING0059,4.0,2023-02-03,emergencial
2023-01-30,ING0069,17.0,2023-02-03,emergencial
2023-01-30,ING0084,64.5,2023-02-01,emergencial
2023-01-30,ING0121,4.5,2023-02-03,emergencial
2023-01-30,ING0124,4.966665337166598,2023-02-03,emergencial
2023-01-30,ING0171,73.0,2023-02-02,emergencial
2023-01-30,ING0203,13.0,2023-02-02,emergencial
2023-01-30,ING0222,4.5,2023-02-03,emergencial
2023-01-30,ING0228,4.0,2023-02-06,emergencial
2023-01-31,ING0003,4.0,2023-02-03,emergencial
2023-01-31,ING0030,10.0,2023-02-04,emergencial
2023-01-31,ING0043,23.0,2023-02-05,emergencial
2023-01-31,ING0059,3.5,2023-02-04,emergencial
2023-01-31,ING0062,5.0,2023-02-04,emergencial
2023-01-31,ING0069,11.5,2023-02-04,emergencial
2023-01-31,ING0071,17.5,2023-02-04,emergencial
2023-01-31,ING0084,44.5,2023-02-02,emergencial
2023-01-31,ING0098,1.5,2023-02-01,emergencial
2023-01-31,ING0122,40.0,2023-02-06,emergencial
2023-01-31,ING0131,4.5,2023-02-04,emergencial
2023-01-31,ING0142,32.39314271294535,2023-02-04,emergencial
2023-01-31,ING0143,6.0,2023-02-12,emergencial
2023-01-31,ING0157,6.0,2023-02-03,emergencial
2023-01-31,ING0161,4.5,2023-02-03,emergencial
2023-01-31,ING0183,1.5,2023-02-03,emergencial
2023-01-31,ING0192,210.41376483109957,2023-02-03,emergencial
2023-01-31,ING0195,2.5,2023-02-03,emergencial
2023-01-31,ING0203,8.75304807033261,2023-02-03,emergencial
2023-01-31,ING0222,3.8676992669150794,2023-02-04,emergencial
2023-01-31,ING0231,3.0,2023-02-04,emergencial
2023-02-01,ING0003,4.5,2023-02-04,emergencial
2023-02-01,ING0030,8.0,2023-02-05,emergencial
2023-02-01,ING0043,22.0,2023-02-04,emergencial
2023-02-01,ING0057,252.0,2023-02-03,emergencial
2023-02-01,ING0059,2.5,2023-02-05,emergencial
2023-02-01,ING0062,5.0,2023-02-05,emergencial
2023-02-01,ING0069,12.0,2023-02-05,emergencial
2023-02-01,ING0071,18.5,2023-02-05,emergencial
2023-02-01,ING0086,63.5,2023-02-03,emergencial
2023-02-01,ING0098,1.5,2023-02-02,emergencial
2023-02-01,ING0122,35.0,2023-02-05,emergencial
2023-02-01,ING0131,3.5,2023-02-05,emergencial
2023-02-01,ING0142,30.368571293386264,2023-02-05,emergencial
2023-02-01,ING0143,5.5,2023-02-13,emergencial
2023-02-01,ING0157,7.5,2023-02-04,emergencial
2023-02-01,ING0159,821.8500795909094,2023-02-02,emergencial
2023-02-01,ING0161,3.5,2023-02-04,emergencial
2023-02-01,ING0183,1.5,2023-02-04,emergencial
2023-02-01,ING0192,232.33186533433908,2023-02-04,emergencial
2023-02-01,ING0195,2.0,2023-02-04,emergencial
2023-02-01,ING0203,7.0,2023-02-04,emergencial
2023-02-01,ING0222,3.0,2023-02-05,emergencial
2023-02-02,ING0003,4.5,2023-02-05,emergencial
2023-02-02,ING0057,262.0,2023-02-04,emergencial
2023-02-02,ING0059,3.0,2023-02-06,emergencial
2023-02-02,ING0069,11.0,2023-02-06,emergencial
2023-02-02,ING0086,76.5,2023-02-04,emergencial
2023-02-02,ING0122,36.0,2023-02-06,emergencial
2023-02-02,ING0131,3.5,2023-02-06,emergencial
2023-02-02,ING0143,6.0,2023-02-14,emergencial
2023-02-02,ING0157,9.0,2023-02-05,emergencial
2023-02-02,ING0161,4.0,2023-02-05,emergencial
2023-02-02,ING0192,221.3728150827193,2023-02-05,emergencial
2023-02-02,ING0195,2.0,2023-02-06,emergencial
2023-02-02,ING0222,10.09268628938953,2023-02-06,emergencial
2023-02-03,ING0001,1.0,2023-02-06,sexta
2023-02-03,ING0003,1.0,2023-02-06,sexta
2023-02-03,ING0004,31.0,2023-02-06,sexta
2023-02-03,ING0006,68.21484391449101,2023-02-06,sexta
2023-02-03,ING0008,8.5,2023-02-06,sexta
2023-02-03,ING0010,267.0,2023-02-06,sexta
2023-02-03,ING0012,6.5,2023-02-06,sexta
2023-02-03,ING0015,331.0,2023-02-07,sexta
2023-02-03,ING0018,0.5,2023-02-06,sexta
2023-02-03,ING0019,1032.219596718434,2023-02-06,sexta
2023-02-03,ING0024,12.5,2023-02-06,sexta
2023-02-03,ING0028,0.5,2023-02-07,sexta
2023-02-03,ING0035,2.0,2023-02-04,sexta
2023-02-03,ING0036,1.0,2023-02-04,sexta
2023-02-03,ING0038,2.5,2023-02-04,sexta
2023-02-03,ING0043,7.0,2023-02-06,sexta
2023-02-03,ING0044,1.4734754019943266,2023-02-05,sexta
2023-02-03,ING0045,59.890932282698735,2023-02-04,sexta
2023-02-03,ING0046,0.5,2023-02-04,sexta
2023-02-03,ING0047,1.0,2023-02-05,sexta
2023-02-03,ING0052,15.5,2023-02-09,sexta
2023-02-03,ING0057,95.0,2023-02-05,sexta
2023-02-03,ING0062,4.0,2023-02-07,sexta
2023-02-03,ING0069,0.5,2023-02-07,sexta
2023-02-03,ING0071,19.5,2023-02-10,sexta
2023-02-03,ING0075,2.5,2023-02-07,sexta
2023-02-03,ING0078,6.0,2023-02-05,sexta
2023-02-03,ING0081,17.5,2023-02-07,sexta
2023-02-03,ING0083,2.0,2023-02-05,sexta
2023-02-03,ING0086,36.5,2023-02-05,sexta
2023-02-03,ING0087,0.5,2023-02-05,sexta
2023-02-03,ING0089,36.5,2023-02-05,sexta
2023-02-03,ING0093,1.8136783706814605,2023-02-08,sexta
2023-02-03,ING0094,4.0,2023-02-05,sexta
2023-02-03,ING0096,3.0,2023-02-05,sexta
2023-02-03,ING0097,0.5,2023-02-05,sexta
2023-02-03,ING0098,0.5,2023-02-04,sexta
2023-02-03,ING0101,0.5,2023-02-08,sexta
2023-02-03,ING0103,1.0,2023-02-05,sexta
2023-02-03,ING0105,1.5,2023-02-04,sexta
2023-02-03,ING0106,1.0,2023-02-04,sexta
2023-02-03,ING0108,0.5,2023-02-05,sexta
2023-02-03,ING0110,0.5,2023-02-05,sexta
2023-02-03,ING0112,0.5,2023-02-04,sexta
2023-02-03,ING0116,1.5,2023-02-04,sexta
2023-02-03,ING0122,32.5,2023-02-07,sexta
2023-02-03,ING0129,4.0,2023-02-07,sexta
2023-02-03,ING0131,3.0,2023-02-07,sexta
2023-02-03,ING0143,6.5,2023-02-15,sexta
2023-02-03,ING0157,4.5,2023-02-06,sexta
2023-02-03,ING0159,187.0,2023-02-04,sexta
2023-02-03,ING0161,0.5,2023-02-06,sexta
2023-02-03,ING0163,877.0,2023-02-04,sexta
2023-02-03,ING0164,2.0,2023-02-06,sexta
2023-02-03,ING0165,3.0,2023-02-06,sexta
2023-02-03,ING0167,101.0,2023-02-06,sexta
2023-02-03,ING0169,5.5,2023-02-06,sexta
2023-02-03,ING0178,173.0,2023-02-06,sexta
2023-02-03,ING0202,36.5,2023-02-06,sexta
2023-02-03,ING0204,1.0,2023-02-06,sexta
2023-02-03,ING0211,114.86055984131568,2023-02-06,sexta
2023-02-03,ING0215,60.0,2023-02-07,sexta
2023-02-03,ING0221,13.5,2023-02-07,sexta
2023-02-03,ING0224,2.0,2023-02-07,sexta
2023-02-03,ING0227,0.5,2023-02-07,sexta
2023-02-03,ING0228,1.0,2023-02-09,sexta
2023-02-03,ING0240,3.5,2023-02-07,sexta
2023-02-03,ING0242,47.0,2023-02-10,sexta
2023-02-03,ING0243,0.5,2023-02-07,sexta
2023-02-06,ING0004,37.0,2023-02-09,emergencial
2023-02-06,ING0015,285.0,2023-02-10,emergencial
2023-02-06,ING0042,0.5,2023-02-07,emergencial
2023-02-06,ING0075,2.5,2023-02-08,emergencial
2023-02-06,ING0081,14.5,2023-02-08,emergencial
2023-02-06,ING0106,2.0,2023-02-07,emergencial
2023-02-06,ING0115,2.0,2023-02-07,emergencial
2023-02-06,ING0128,21.33159126021657,2023-02-10,emergencial
2023-02-06,ING0129,3.0,2023-02-10,emergencial
2023-02-06,ING0143,4.5,2023-02-16,emergencial
2023-02-06,ING0152,2.5,2023-02-09,emergencial
2023-02-06,ING0160,2.5,2023-02-09,emergencial
2023-02-06,ING0174,26.0,2023-02-09,emergencial
2023-02-06,ING0215,69.5,2023-02-09,emergencial
2023-02-06,ING0221,11.0,2023-02-19,emergencial
2023-02-06,ING0224,2.0,2023-02-10,emergencial
2023-02-06,ING0240,3.0,2023-02-10,emergencial
2023-02-06,ING0242,40.5,2023-02-10,emergencial
2023-02-06,ING0244,2.0,2023-02-10,emergencial
2023-02-07,ING0004,38.0,2023-02-12,emergencial
2023-02-07,ING0106,2.0,2023-02-08,emergencial
2023-02-07,ING0128,5.5,2023-02-11,emergencial
2023-02-07,ING0143,5.0,2023-02-17,emergencial
2023-02-07,ING0152,2.5,2023-02-11,emergencial
2023-02-07,ING0160,2.5,2023-02-10,emergencial
2023-02-07,ING0163,745.0,2023-02-08,emergencial
2023-02-07,ING0174,31.0,2023-02-10,emergencial
2023-02-07,ING0175,20.0,2023-02-10,emergencial
2023-02-07,ING0242,41.5,2023-02-11,emergencial
2023-02-07,ING0244,3.0366633153205984,2023-02-11,emergencial
2023-02-08,ING0004,51.0,2023-02-12,emergencial
2023-02-08,ING0106,3.5,2023-02-09,emergencial
2023-02-08,ING0128,5.5,2023-02-12,emergencial
2023-02-08,ING0143,7.5,2023-02-18,emergencial
2023-02-08,ING0152,2.5,2023-02-11,emergencial
2023-02-08,ING0160,2.5,2023-02-13,emergencial
2023-02-08,ING0174,36.5,2023-02-11,emergencial
2023-02-08,ING0175,21.0,2023-02-11,emergencial
2023-02-08,ING0234,1.0,2023-02-12,emergencial
2023-02-08,ING0242,48.5,2023-02-12,emergencial
2023-02-08,ING0244,2.5,2023-02-12,emergencial
2023-02-09,ING0128,6.0,2023-02-13,emergencial
2023-02-09,ING0143,9.0,2023-02-19,emergencial
2023-02-09,ING0175,26.342696265094958,2023-02-12,emergencial
2023-02-09,ING0227,1.7608297577096002,2023-02-23,emergencial
2023-02-09,ING0234,1.0,2023-02-15,emergencial
2023-02-09,ING0242,53.215655137506175,2023-02-13,emergencial
2023-02-09,ING0244,2.5,2023-02-13,emergencial
2023-02-10,ING0002,0.5,2023-02-15,sexta
2023-02-10,ING0004,45.10993118305854,2023-02-13,sexta
2023-02-10,ING0007,1.0,2023-02-13,sexta
2023-02-10,ING0008,14.5,2023-02-14,sexta
2023-02-10,ING0010,293.54227271739467,2023-02-13,sexta
2023-02-10,ING0012,8.5,2023-02-14,sexta
2023-02-10,ING0018,31.0,2023-02-13,sexta
2023-02-10,ING0024,16.5,2023-02-13,sexta
2023-02-10,ING0028,14.559025144982751,2023-02-22,sexta
2023-02-10,ING0035,2.2722888177917926,2023-02-11,sexta
2023-02-10,ING0036,0.5,2023-02-11,sexta
2023-02-10,ING0038,3.0,2023-02-11,sexta
2023-02-10,ING0040,8.5,2023-02-11,sexta
2023-02-10,ING0042,0.5,2023-02-11,sexta
2023-02-10,ING0045,28.5,2023-02-11,sexta
2023-02-10,ING0046,0.4549347355104771,2023-02-13,sexta
2023-02-10,ING0047,0.49612944304518497,2023-02-11,sexta
2023-02-10,ING0048,10.0,2023-02-12,sexta
2023-02-10,ING0055,0.5,2023-02-13,sexta
2023-02-10,ING0063,14.0,2023-02-24,sexta
2023-02-10,ING0070,7.0,2023-02-14,sexta
2023-02-10,ING0078,6.0,2023-02-12,sexta
2023-02-10,ING0079,20.5,2023-02-12,sexta
2023-02-10,ING0081,5.5,2023-02-12,sexta
2023-02-10,ING0083,1.0,2023-02-12,sexta
2023-02-10,ING0087,2.5,2023-02-12,sexta
2023-02-10,ING0089,30.5,2023-02-12,sexta
2023-02-10,ING0090,9.0,2023-02-12,sexta
2023-02-10,ING0091,10.5,2023-02-12,sexta
2023-02-10,ING0094,16.482627467798153,2023-02-13,sexta
2023-02-10,ING0095,18.0,2023-02-12,sexta
2023-02-10,ING0096,3.0,2023-02-12,sexta
2023-02-10,ING0097,0.5,2023-02-12,sexta
2023-02-10,ING0098,0.5,2023-02-11,sexta
2023-02-10,ING0100,0.5,2023-02-11,sexta
2023-02-10,ING0101,0.5730321481707213,2023-02-12,sexta
2023-02-10,ING0103,0.5,2023-02-11,sexta
2023-02-10,ING0105,1.5,2023-02-11,sexta
2023-02-10,ING0110,2.0,2023-02-11,sexta
2023-02-10,ING0112,0.5,2023-02-11,sexta
2023-02-10,ING0114,0.5,2023-02-11,sexta
2023-02-10,ING0115,2.0,2023-02-11,sexta
2023-02-10,ING0116,1.5,2023-02-11,sexta
2023-02-10,ING0117,0.5,2023-02-11,sexta
2023-02-10,ING0143,9.5,2023-02-20,sexta
2023-02-10,ING0152,1.5,2023-02-13,sexta
2023-02-10,ING0159,852.0,2023-02-11,sexta
2023-02-10,ING0163,701.0,2023-02-13,sexta
2023-02-10,ING0164,2.135905529532303,2023-02-14,sexta
2023-02-10,ING0165,4.0,2023-02-13,sexta
2023-02-10,ING0167,36.0,2023-02-13,sexta
2023-02-10,ING0169,4.5,2023-02-13,sexta
2023-02-10,ING0175,14.0,2023-02-13,sexta
2023-02-10,ING0189,2.0,2023-02-13,sexta
2023-02-10,ING0202,21.5,2023-02-20,sexta
2023-02-10,ING0204,0.5,2023-02-14,sexta
2023-02-10,ING0218,48.0,2023-02-13,sexta
2023-02-10,ING0221,12.5,2023-02-14,sexta
2023-02-10,ING0227,1.5,2023-02-24,sexta
2023-02-10,ING0232,4.5,2023-02-16,sexta
2023-02-10,ING0234,1.0,2023-02-14,sexta
2023-02-10,ING0243,0.5,2023-02-14,sexta
2023-02-10,ING0244,1.5,2023-02-14,sexta
2023-02-13,ING0227,1.5,2023-02-17,emergencial
2023-02-14,ING0189,3.5,2023-02-17,emergencial
2023-02-14,ING0227,1.5,2023-02-18,emergencial
2023-02-14,ING0231,2.5,2023-02-18,emergencial
2023-02-15,ING0002,8.0,2023-02-18,emergencial
2023-02-15,ING0063,26.0,2023-02-19,emergencial
2023-02-15,ING0075,3.0,2023-02-17,emergencial
2023-02-15,ING0110,2.5,2023-02-16,emergencial
2023-02-15,ING0115,2.5,2023-02-16,emergencial
2023-02-15,ING0189,3.0,2023-02-18,emergencial
2023-02-15,ING0227,1.5,2023-02-19,emergencial
2023-02-15,ING0231,2.5,2023-02-19,emergencial
2023-02-16,ING0002,5.5,2023-02-19,emergencial
2023-02-16,ING0052,20.0,2023-02-18,emergencial
2023-02-16,ING0063,19.5,2023-02-23,emergencial
2023-02-16,ING0075,2.0,2023-02-19,emergencial
2023-02-16,ING0081,18.5,2023-02-18,emergencial
2023-02-16,ING0110,2.0,2023-02-20,emergencial
2023-02-16,ING0169,5.0,2023-02-19,emergencial
2023-02-16,ING0189,2.0,2023-02-19,emergencial
2023-02-16,ING0202,22.0,2023-02-19,emergencial
2023-02-16,ING0218,74.5,2023-02-20,emergencial
2023-02-16,ING0227,1.5,2023-02-22,emergencial
2023-02-16,ING0231,2.0,2023-02-20,emergencial
2023-02-17,ING0001,0.6081872582347105,2023-02-20,sexta
2023-02-17,ING0002,5.5,2023-02-20,sexta
2023-02-17,ING0007,1.0,2023-02-20,sexta
2023-02-17,ING0008,8.0,2023-02-22,sexta
2023-02-17,ING0012,4.5,2023-02-26,sexta
2023-02-17,ING0015,205.0,2023-02-20,sexta
2023-02-17,ING0018,47.5,2023-02-20,sexta
2023-02-17,ING0023,104.0,2023-02-20,sexta
2023-02-17,ING0024,4.820627317604889,2023-02-20,sexta
2023-02-17,ING0025,14.045948618155872,2023-02-20,sexta
2023-02-17,ING0035,1.5,2023-02-18,sexta
2023-02-17,ING0036,0.5,2023-02-18,sexta
2023-02-17,ING0038,2.0,2023-02-18,sexta
2023-02-17,ING0039,1.0,2023-02-20,sexta
2023-02-17,ING0042,0.5,2023-02-18,sexta
2023-02-17,ING0045,14.0,2023-02-18,sexta
2023-02-17,ING0046,0.5,2023-02-18,sexta
2023-02-17,ING0047,0.5,2023-02-18,sexta
2023-02-17,ING0048,6.5,2023-02-19,sexta
2023-02-17,ING0050,0.5,2023-02-20,sexta
2023-02-17,ING0052,18.5,2023-02-19,sexta
2023-02-17,ING0063,17.5,2023-02-22,sexta
2023-02-17,ING0070,9.5,2023-02-22,sexta
2023-02-17,ING0078,2.5,2023-02-19,sexta
2023-02-17,ING0081,16.5,2023-02-19,sexta
2023-02-17,ING0083,0.5,2023-02-19,sexta
2023-02-17,ING0086,44.0,2023-02-19,sexta
2023-02-17,ING0087,2.0,2023-02-19,sexta
2023-02-17,ING0089,19.0,2023-02-20,sexta
2023-02-17,ING0090,4.0,2023-02-19,sexta
2023-02-17,ING0093,1.5,2023-02-19,sexta
2023-02-17,ING0095,8.0,2023-02-22,sexta
2023-02-17,ING0097,0.5,2023-02-19,sexta
2023-02-17,ING0098,0.5,2023-02-18,sexta
2023-02-17,ING0099,1.0,2023-02-18,sexta
2023-02-17,ING0101,0.5,2023-02-18,sexta
2023-02-17,ING0103,0.5,2023-02-18,sexta
2023-02-17,ING0105,0.5,2023-02-19,sexta
2023-02-17,ING0110,2.0,2023-02-18,sexta
2023-02-17,ING0112,0.5,2023-02-19,sexta
2023-02-17,ING0114,0.5,2023-02-18,sexta
2023-02-17,ING0115,1.0,2023-02-20,sexta
2023-02-17,ING0116,0.5,2023-02-18,sexta
2023-02-17,ING0129,2.0,2023-02-21,sexta
2023-02-17,ING0132,7.0,2023-02-21,sexta
2023-02-17,ING0159,460.0,2023-02-18,sexta
2023-02-17,ING0163,518.0,2023-02-18,sexta
2023-02-17,ING0164,2.0,2023-02-20,sexta
2023-02-17,ING0165,2.0,2023-02-20,sexta
2023-02-17,ING0169,19.69620564538845,2023-02-21,sexta
2023-02-17,ING0171,10.0,2023-02-23,sexta
2023-02-17,ING0183,2.5,2023-02-20,sexta
2023-02-17,ING0194,0.5,2023-02-20,sexta
2023-02-17,ING0199,0.5,2023-02-20,sexta
