id,supplier_id,ingredient_id,qty,valor,data_pedido,status,data_prevista
PED000000000317,FOR0022,ING0002,6.5,99.39,2023-01-12,entregue,2023-01-18
PED000000000318,FOR0001,ING0008,20.5,2314.52,2023-01-12,entregue,2023-01-15
PED000000000319,FOR0021,ING0028,13.5,1214.39,2023-01-12,entregue,2023-01-16
PED000000000320,FOR0003,ING0038,5.5,99.07,2023-01-12,entregue,2023-01-13
PED000000000321,FOR0003,ING0049,19.5,370.75,2023-01-12,entregue,2023-01-16
PED000000000322,FOR0023,ING0098,1.5,10.92,2023-01-12,entregue,2023-01-13
PED000000000323,FOR0007,ING0105,1.5,42.12,2023-01-12,entregue,2023-01-13
PED000000000324,FOR0025,ING0126,18.0,683.95,2023-01-12,entregue,2023-01-16
PED000000000325,FOR0012,ING0128,8.03,261.19,2023-01-12,entregue,2023-01-16
PED000000000326,FOR0025,ING0136,2.0,88.12,2023-01-12,entregue,2023-01-27
PED000000000327,FOR0008,ING0157,10.0,1618.22,2023-01-12,entregue,2023-01-15
PED000000000328,FOR0025,ING0167,90.0,2583.29,2023-01-12,entregue,2023-01-15
PED000000000329,FOR0018,ING0191,46.5,850.34,2023-01-12,entregue,2023-01-15
PED000000000330,FOR0025,ING0230,52.5,1645.56,2023-01-12,entregue,2023-01-16
PED000000000331,FOR0009,ING0232,11.5,1072.51,2023-01-12,entregue,2023-01-19
PED000000000332,FOR0001,ING0002,6.5,91.62,2023-01-13,entregue,2023-01-16
PED000000000333,FOR0001,ING0007,1.5,65.98,2023-01-13,entregue,2023-01-16
PED000000000334,FOR0015,ING0008,21.0,2168.24,2023-01-13,entregue,2023-01-17
PED000000000335,FOR0025,ING0010,1.0,4.3,2023-01-13,entregue,2023-01-16
PED000000000336,FOR0025,ING0011,0.5,54.65,2023-01-13,entregue,2023-01-16
PED000000000337,FOR0011,ING0012,10.31,301.21,2023-01-13,entregue,2023-01-16
PED000000000338,FOR0011,ING0015,381.0,1764.28,2023-01-13,entregue,2023-01-16
PED000000000339,FOR0011,ING0017,1.5,174.23,2023-01-13,entregue,2023-01-18
PED000000000340,FOR0020,ING0018,4.0,16.97,2023-01-13,entregue,2023-01-16
PED000000000341,FOR0020,ING0023,268.53,1482.4,2023-01-13,entregue,2023-01-17
PED000000000342,FOR0002,ING0026,2.5,93.81,2023-01-13,entregue,2023-01-25
PED000000000343,FOR0021,ING0027,1.5,130.83,2023-01-13,entregue,2023-01-17
PED000000000344,FOR0002,ING0028,0.5,36.62,2023-01-13,entregue,2023-01-17
PED000000000345,FOR0021,ING0030,3.5,361.69,2023-01-13,entregue,2023-01-17
PED000000000346,FOR0003,ING0035,1.5,23.09,2023-01-13,entregue,2023-01-14
PED000000000347,FOR0023,ING0036,1.5,21.64,2023-01-13,entregue,2023-01-14
PED000000000348,FOR0003,ING0039,0.5,18.42,2023-01-13,entregue,2023-01-14
PED000000000349,FOR0007,ING0040,9.0,189.59,2023-01-13,entregue,2023-01-16
PED000000000350,FOR0007,ING0041,0.96,30.71,2023-01-13,entregue,2023-01-14
PED000000000351,FOR0003,ING0043,11.0,138.69,2023-01-13,entregue,2023-01-14
PED000000000352,FOR0007,ING0044,0.5,4.81,2023-01-13,entregue,2023-01-15
PED000000000353,FOR0007,ING0045,28.5,441.67,2023-01-13,entregue,2023-01-14
PED000000000354,FOR0007,ING0046,0.5,3.32,2023-01-13,entregue,2023-01-14
PED000000000355,FOR0003,ING0047,0.5,10.5,2023-01-13,entregue,2023-01-14
PED000000000356,FOR0013,ING0050,0.5,33.41,2023-01-13,entregue,2023-01-15
PED000000000357,FOR0003,ING0052,28.0,357.14,2023-01-13,entregue,2023-01-15
PED000000000358,FOR0013,ING0054,0.5,19.49,2023-01-13,entregue,2023-01-15
PED000000000359,FOR0003,ING0056,6.5,140.54,2023-01-13,entregue,2023-01-15
PED000000000360,FOR0013,ING0057,116.84,1350.75,2023-01-13,entregue,2023-01-15
PED000000000361,FOR0016,ING0059,2.0,21.83,2023-01-13,entregue,2023-01-17
PED000000000362,FOR0005,ING0060,16.54,127.45,2023-01-13,entregue,2023-01-20
PED000000000363,FOR0016,ING0063,16.5,209.49,2023-01-13,entregue,2023-01-17
PED000000000364,FOR0005,ING0065,0.5,8.95,2023-01-13,entregue,2023-01-17
PED000000000365,FOR0005,ING0066,115.0,714.68,2023-01-13,entregue,2023-01-17
PED000000000366,FOR0005,ING0070,8.42,147.39,2023-01-13,entregue,2023-01-19
PED000000000367,FOR0005,ING0071,19.5,277.51,2023-01-13,entregue,2023-01-17
PED000000000368,FOR0004,ING0075,1.0,29.86,2023-01-13,entregue,2023-01-15
PED000000000369,FOR0018,ING0076,29.0,1444.31,2023-01-13,entregue,2023-01-15
PED000000000370,FOR0004,ING0078,2.5,59.8,2023-01-13,entregue,2023-01-15
PED000000000371,FOR0004,ING0084,48.0,776.45,2023-01-13,entregue,2023-01-15
PED000000000372,FOR0019,ING0085,0.46,18.21,2023-01-13,entregue,2023-01-15
PED000000000373,FOR0019,ING0087,3.94,212.57,2023-01-13,entregue,2023-01-15
PED000000000374,FOR0004,ING0088,56.04,399.99,2023-01-13,entregue,2023-01-15
PED000000000375,FOR0004,ING0090,3.0,220.2,2023-01-13,entregue,2023-01-15
PED000000000376,FOR0019,ING0091,8.0,627.21,2023-01-13,entregue,2023-01-15
PED000000000377,FOR0004,ING0092,11.25,638.95,2023-01-13,entregue,2023-01-15
PED000000000378,FOR0004,ING0095,17.0,943.8,2023-01-13,entregue,2023-01-15
PED000000000379,FOR0004,ING0096,0.95,35.05,2023-01-13,entregue,2023-01-15
PED000000000380,FOR0004,ING0097,0.5,15.78,2023-01-13,entregue,2023-01-15
PED000000000381,FOR0007,ING0098,0.43,3.43,2023-01-13,entregue,2023-01-14
PED000000000382,FOR0023,ING0099,1.5,12.98,2023-01-13,entregue,2023-01-14
PED000000000383,FOR0023,ING0100,1.31,10.5,2023-01-13,entregue,2023-01-14
PED000000000384,FOR0023,ING0101,0.5,3.36,2023-01-13,entregue,2023-01-15
PED000000000385,FOR0023,ING0102,2.0,11.27,2023-01-13,entregue,2023-01-16
PED000000000386,FOR0023,ING0103,0.5,3.44,2023-01-13,entregue,2023-01-15
PED000000000387,FOR0023,ING0106,0.5,3.51,2023-01-13,entregue,2023-01-16
PED000000000388,FOR0007,ING0108,1.0,25.51,2023-01-13,entregue,2023-01-16
PED000000000389,FOR0007,ING0109,1.0,17.69,2023-01-13,entregue,2023-01-14
PED000000000390,FOR0007,ING0111,8.65,353.26,2023-01-13,entregue,2023-01-14
PED000000000391,FOR0023,ING0112,0.5,5.63,2023-01-13,entregue,2023-01-15
PED000000000392,FOR0023,ING0113,1.0,6.1,2023-01-13,entregue,2023-01-15
PED000000000393,FOR0007,ING0117,0.6,13.59,2023-01-13,entregue,2023-01-14
PED000000000394,FOR0009,ING0122,29.0,555.02,2023-01-13,entregue,2023-01-17
PED000000000395,FOR0012,ING0124,1.0,75.53,2023-01-13,entregue,2023-01-17
PED000000000396,FOR0009,ING0126,17.83,582.04,2023-01-13,entregue,2023-01-17
PED000000000397,FOR0009,ING0128,0.5,17.05,2023-01-13,entregue,2023-01-17
PED000000000398,FOR0006,ING0131,2.0,83.93,2023-01-13,entregue,2023-01-17
PED000000000399,FOR0006,ING0136,2.21,112.81,2023-01-13,entregue,2023-01-29
PED000000000400,FOR0025,ING0142,6.0,2082.48,2023-01-13,entregue,2023-01-17
PED000000000401,FOR0025,ING0152,1.81,90.94,2023-01-13,entregue,2023-01-16
PED000000000402,FOR0008,ING0157,3.46,645.55,2023-01-13,entregue,2023-01-16
PED000000000403,FOR0007,ING0163,945.0,802.1,2023-01-13,entregue,2023-01-14
PED000000000404,FOR0008,ING0164,1.5,87.63,2023-01-13,entregue,2023-01-16
PED000000000405,FOR0008,ING0165,4.0,878.26,2023-01-13,entregue,2023-01-16
PED000000000406,FOR0025,ING0167,94.5,2937.75,2023-01-13,entregue,2023-01-18
PED000000000407,FOR0018,ING0169,0.5,4.02,2023-01-13,entregue,2023-01-16
PED000000000408,FOR0014,ING0171,25.5,671.06,2023-01-13,entregue,2023-01-16
PED000000000409,FOR0018,ING0188,69.45,352.43,2023-01-13,entregue,2023-01-16
PED000000000410,FOR0014,ING0195,1.0,96.1,2023-01-13,entregue,2023-01-16
PED000000000411,FOR0018,ING0203,4.5,204.26,2023-01-13,entregue,2023-01-16
PED000000000412,FOR0014,ING0206,73.0,816.69,2023-01-13,entregue,2023-01-16
PED000000000413,FOR0014,ING0211,50.0,418.7,2023-01-13,entregue,2023-01-17
PED000000000414,FOR0009,ING0221,9.0,270.22,2023-01-13,entregue,2023-01-17
PED000000000415,FOR0009,ING0228,1.22,285.89,2023-01-13,entregue,2023-01-19
PED000000000416,FOR0025,ING0231,1.5,44.49,2023-01-13,entregue,2023-01-17
PED000000000417,FOR0009,ING0232,12.5,1073.28,2023-01-13,entregue,2023-01-19
PED000000000418,FOR0009,ING0234,0.5,47.76,2023-01-13,entregue,2023-01-17
PED000000000419,FOR0009,ING0238,1.13,5.57,2023-01-13,entregue,2023-01-18
PED000000000420,FOR0025,ING0240,2.0,85.72,2023-01-13,entregue,2023-01-18
PED000000000421,FOR0025,ING0243,1.5,143.0,2023-01-13,entregue,2023-01-17
PED000000000422,FOR0011,ING0023,388.0,1909.74,2023-01-16,entregue,2023-01-19
PED000000000423,FOR0014,ING0026,3.0,130.89,2023-01-16,entregue,2023-01-20
PED000000000424,FOR0021,ING0027,2.0,163.58,2023-01-16,entregue,2023-01-20
PED000000000425,FOR0002,ING0030,6.5,464.24,2023-01-16,entregue,2023-01-20
PED000000000426,FOR0005,ING0059,2.6,32.54,2023-01-16,entregue,2023-01-20
PED000000000427,FOR0025,ING0060,16.0,147.75,2023-01-16,entregue,2023-01-20
PED000000000428,FOR0025,ING0063,26.0,381.49,2023-01-16,entregue,2023-01-23
PED000000000429,FOR0005,ING0066,166.5,1142.61,2023-01-16,entregue,2023-01-20
PED000000000430,FOR0005,ING0070,14.5,259.74,2023-01-16,entregue,2023-01-25
PED000000000431,FOR0005,ING0071,18.0,258.82,2023-01-16,entregue,2023-01-21
PED000000000432,FOR0019,ING0094,3.5,461.7,2023-01-16,entregue,2023-01-18
PED000000000433,FOR0007,ING0100,2.0,17.98,2023-01-16,entregue,2023-01-17
PED000000000434,FOR0012,ING0122,42.0,678.41,2023-01-16,entregue,2023-01-20
PED000000000435,FOR0025,ING0124,0.98,93.14,2023-01-16,entregue,2023-01-20
PED000000000436,FOR0025,ING0131,3.5,147.94,2023-01-16,entregue,2023-01-20
PED000000000437,FOR0016,ING0136,2.0,97.31,2023-01-16,entregue,2023-01-22
PED000000000438,FOR0006,ING0142,10.0,3465.61,2023-01-16,entregue,2023-01-20
PED000000000439,FOR0018,ING0189,2.0,60.14,2023-01-16,entregue,2023-01-19
PED000000000440,FOR0018,ING0211,72.0,603.5,2023-01-16,entregue,2023-01-19
PED000000000441,FOR0014,ING0214,311.0,1302.63,2023-01-16,entregue,2023-01-19
PED000000000442,FOR0025,ING0231,2.5,73.78,2023-01-16,entregue,2023-01-20
PED000000000443,FOR0024,ING0234,1.0,114.37,2023-01-16,entregue,2023-01-20
PED000000000444,FOR0025,ING0236,382.93,29061.29,2023-01-16,entregue,2023-01-20
PED000000000445,FOR0025,ING0240,3.0,114.17,2023-01-16,entregue,2023-01-20
PED000000000446,FOR0025,ING0010,238.0,999.7,2023-01-17,entregue,2023-01-20
PED000000000447,FOR0002,ING0026,3.5,147.44,2023-01-17,entregue,2023-01-21
PED000000000448,FOR0025,ING0060,16.0,162.36,2023-01-17,entregue,2023-01-21
PED000000000449,FOR0005,ING0070,13.66,194.98,2023-01-17,entregue,2023-01-25
PED000000000450,FOR0004,ING0076,24.5,1043.15,2023-01-17,entregue,2023-01-19
PED000000000451,FOR0004,ING0089,29.0,2029.73,2023-01-17,entregue,2023-01-19
PED000000000452,FOR0019,ING0094,5.5,809.09,2023-01-17,entregue,2023-01-20
PED000000000453,FOR0007,ING0100,2.0,18.33,2023-01-17,entregue,2023-01-18
PED000000000454,FOR0016,ING0136,2.0,99.0,2023-01-17,entregue,2023-01-21
PED000000000455,FOR0018,ING0189,2.87,94.62,2023-01-17,entregue,2023-01-20
PED000000000456,FOR0014,ING0214,301.0,1155.41,2023-01-17,entregue,2023-01-20
PED000000000457,FOR0010,ING0240,3.0,112.5,2023-01-17,entregue,2023-01-21
PED000000000458,FOR0014,ING0026,3.86,185.02,2023-01-18,entregue,2023-01-22
PED000000000459,FOR0005,ING0060,48.58,374.26,2023-01-18,entregue,2023-01-22
PED000000000460,FOR0005,ING0070,15.0,220.96,2023-01-18,entregue,2023-01-29
PED000000000461,FOR0019,ING0076,29.5,1275.86,2023-01-18,entregue,2023-01-21
PED000000000462,FOR0004,ING0088,75.5,538.91,2023-01-18,entregue,2023-01-21
PED000000000463,FOR0004,ING0089,33.0,2090.69,2023-01-18,entregue,2023-01-20
PED000000000464,FOR0004,ING0092,21.0,1091.25,2023-01-18,entregue,2023-01-20
PED000000000465,FOR0006,ING0136,2.0,99.43,2023-01-18,entregue,2023-01-28
PED000000000466,FOR0018,ING0189,3.23,120.74,2023-01-18,entregue,2023-01-21
PED000000000467,FOR0018,ING0214,324.0,1465.26,2023-01-18,entregue,2023-01-21
PED000000000468,FOR0001,ING0004,71.5,652.26,2023-01-19,entregue,2023-01-22
PED000000000469,FOR0011,ING0010,361.6,1263.83,2023-01-19,entregue,2023-01-22
PED000000000470,FOR0025,ING0024,14.0,59.68,2023-01-19,entregue,2023-01-22
PED000000000471,FOR0014,ING0026,4.5,213.57,2023-01-19,entregue,2023-01-23
PED000000000472,FOR0025,ING0060,47.11,424.81,2023-01-19,entregue,2023-01-23
PED000000000473,FOR0019,ING0088,84.5,593.08,2023-01-19,entregue,2023-01-21
PED000000000474,FOR0018,ING0092,23.0,1390.67,2023-01-19,entregue,2023-01-21
PED000000000475,FOR0007,ING0115,2.5,50.26,2023-01-19,entregue,2023-01-20
PED000000000476,FOR0006,ING0136,2.32,94.87,2023-01-19,entregue,2023-01-29
PED000000000477,FOR0001,ING0004,86.12,666.86,2023-01-20,entregue,2023-01-23
PED000000000478,FOR0001,ING0006,77.5,550.43,2023-01-20,entregue,2023-01-24
PED000000000479,FOR0015,ING0007,2.14,80.43,2023-01-20,entregue,2023-01-23
PED000000000480,FOR0011,ING0010,89.0,359.58,2023-01-20,entregue,2023-01-23
PED000000000481,FOR0011,ING0012,8.0,219.46,2023-01-20,entregue,2023-01-23
PED000000000482,FOR0025,ING0015,212.0,995.96,2023-01-20,entregue,2023-01-23
PED000000000483,FOR0011,ING0018,28.5,96.41,2023-01-20,entregue,2023-01-26
PED000000000484,FOR0020,ING0024,18.5,65.64,2023-01-20,entregue,2023-01-23
PED000000000485,FOR0002,ING0028,0.5,33.74,2023-01-20,entregue,2023-01-24
PED000000000486,FOR0021,ING0029,0.47,43.73,2023-01-20,entregue,2023-01-24
PED000000000487,FOR0002,ING0030,0.5,44.17,2023-01-20,entregue,2023-01-24
PED000000000488,FOR0007,ING0034,4.5,36.35,2023-01-20,entregue,2023-01-21
PED000000000489,FOR0003,ING0035,2.0,29.57,2023-01-20,entregue,2023-01-21
PED000000000490,FOR0003,ING0036,2.0,29.27,2023-01-20,entregue,2023-01-21
PED000000000491,FOR0007,ING0038,5.49,88.16,2023-01-20,entregue,2023-01-21
PED000000000492,FOR0007,ING0039,0.5,18.25,2023-01-20,entregue,2023-01-23
PED000000000493,FOR0003,ING0041,0.5,13.01,2023-01-20,entregue,2023-01-21
PED000000000494,FOR0003,ING0042,1.19,16.33,2023-01-20,entregue,2023-01-22
PED000000000495,FOR0023,ING0044,0.5,6.51,2023-01-20,entregue,2023-01-22
PED000000000496,FOR0003,ING0045,54.51,732.37,2023-01-20,entregue,2023-01-21
PED000000000497,FOR0007,ING0046,0.5,3.22,2023-01-20,entregue,2023-01-21
PED000000000498,FOR0023,ING0047,0.5,9.93,2023-01-20,entregue,2023-01-21
PED000000000499,FOR0018,ING0051,0.5,44.69,2023-01-20,entregue,2023-01-26
PED000000000500,FOR0003,ING0052,27.61,377.99,2023-01-20,entregue,2023-01-22
PED000000000501,FOR0003,ING0054,0.5,16.75,2023-01-20,entregue,2023-01-22
PED000000000502,FOR0003,ING0056,16.0,361.11,2023-01-20,entregue,2023-01-27
PED000000000503,FOR0005,ING0063,15.0,187.52,2023-01-20,entregue,2023-01-24
PED000000000504,FOR0005,ING0069,10.0,340.66,2023-01-20,entregue,2023-01-24
PED000000000505,FOR0016,ING0070,11.5,185.25,2023-01-20,entregue,2023-01-24
PED000000000506,FOR0005,ING0071,11.0,166.54,2023-01-20,entregue,2023-01-24
PED000000000507,FOR0019,ING0075,1.8,63.16,2023-01-20,entregue,2023-01-22
PED000000000508,FOR0004,ING0076,24.0,1147.44,2023-01-20,entregue,2023-01-22
PED000000000509,FOR0004,ING0078,6.0,122.99,2023-01-20,entregue,2023-01-22
PED000000000510,FOR0018,ING0081,6.49,269.05,2023-01-20,entregue,2023-01-22
PED000000000511,FOR0004,ING0083,3.0,279.54,2023-01-20,entregue,2023-01-22
PED000000000512,FOR0004,ING0084,27.0,531.14,2023-01-20,entregue,2023-01-22
PED000000000513,FOR0019,ING0088,95.0,730.55,2023-01-20,entregue,2023-01-22
PED000000000514,FOR0019,ING0092,5.5,269.98,2023-01-20,entregue,2023-01-22
PED000000000515,FOR0004,ING0096,4.5,143.63,2023-01-20,entregue,2023-01-22
PED000000000516,FOR0007,ING0098,0.5,4.32,2023-01-20,entregue,2023-01-22
PED000000000517,FOR0023,ING0100,1.04,9.03,2023-01-20,entregue,2023-01-21
PED000000000518,FOR0007,ING0101,0.5,2.92,2023-01-20,entregue,2023-01-21
PED000000000519,FOR0007,ING0104,4.0,38.63,2023-01-20,entregue,2023-01-21
PED000000000520,FOR0023,ING0105,2.5,69.83,2023-01-20,entregue,2023-01-21
PED000000000521,FOR0007,ING0106,2.5,16.96,2023-01-20,entregue,2023-01-21
PED000000000522,FOR0007,ING0108,0.5,11.56,2023-01-20,entregue,2023-01-21
PED000000000523,FOR0007,ING0110,8.98,378.01,2023-01-20,entregue,2023-01-21
PED000000000524,FOR0023,ING0112,0.5,6.27,2023-01-20,entregue,2023-01-24
PED000000000525,FOR0023,ING0113,0.5,3.3,2023-01-20,entregue,2023-01-21
PED000000000526,FOR0007,ING0115,1.0,20.25,2023-01-20,entregue,2023-01-21
PED000000000527,FOR0007,ING0116,2.5,57.71,2023-01-20,entregue,2023-01-21
PED000000000528,FOR0012,ING0121,1.5,61.37,2023-01-20,entregue,2023-01-24
PED000000000529,FOR0016,ING0136,2.0,98.78,2023-01-20,entregue,2023-01-30
PED000000000530,FOR0025,ING0143,5.5,1445.91,2023-01-20,entregue,2023-01-24
PED000000000531,FOR0025,ING0152,3.22,178.24,2023-01-20,entregue,2023-01-23
PED000000000532,FOR0007,ING0163,1465.0,1104.63,2023-01-20,entregue,2023-01-21
PED000000000533,FOR0008,ING0164,3.0,152.82,2023-01-20,entregue,2023-01-23
PED000000000534,FOR0008,ING0165,3.5,711.88,2023-01-20,entregue,2023-01-23
PED000000000535,FOR0025,ING0169,4.35,38.28,2023-01-20,entregue,2023-01-23
PED000000000536,FOR0018,ING0171,47.0,1201.83,2023-01-20,entregue,2023-01-23
PED000000000537,FOR0014,ING0172,10.35,133.65,2023-01-20,entregue,2023-01-26
PED000000000538,FOR0014,ING0178,297.0,10171.59,2023-01-20,entregue,2023-01-23
PED000000000539,FOR0014,ING0183,1.6,172.19,2023-01-20,entregue,2023-01-23
PED000000000540,FOR0014,ING0188,77.0,449.06,2023-01-20,entregue,2023-01-23
PED000000000541,FOR0014,ING0203,6.5,203.61,2023-01-20,entregue,2023-01-23
PED000000000542,FOR0014,ING0204,1.0,25.62,2023-01-20,entregue,2023-01-23
PED000000000543,FOR0014,ING0205,1.0,23.47,2023-01-20,entregue,2023-01-23
PED000000000544,FOR0014,ING0206,126.5,1486.54,2023-01-20,entregue,2023-01-23
PED000000000545,FOR0024,ING0221,11.48,380.09,2023-01-20,entregue,2023-01-24
PED000000000546,FOR0024,ING0224,1.5,70.89,2023-01-20,entregue,2023-01-24
PED000000000547,FOR0024,ING0228,1.47,489.63,2023-01-20,entregue,2023-01-26
PED000000000548,FOR0009,ING0238,7.93,29.59,2023-01-20,entregue,2023-01-29
PED000000000549,FOR0001,ING0006,141.11,1126.2,2023-01-23,entregue,2023-01-26
PED000000000550,FOR0007,ING0043,29.0,395.14,2023-01-23,entregue,2023-01-24
PED000000000551,FOR0018,ING0056,18.0,450.4,2023-01-23,entregue,2023-01-30
PED000000000552,FOR0005,ING0069,13.0,435.09,2023-01-23,entregue,2023-02-07
PED000000000553,FOR0025,ING0070,14.0,264.31,2023-01-23,entregue,2023-01-27
PED000000000554,FOR0007,ING0098,1.69,13.87,2023-01-23,entregue,2023-01-25
PED000000000555,FOR0007,ING0106,2.46,17.56,2023-01-23,entregue,2023-01-24
PED000000000556,FOR0023,ING0111,8.5,288.51,2023-01-23,entregue,2023-01-24
PED000000000557,FOR0025,ING0139,12.0,776.62,2023-01-23,entregue,2023-01-27
PED000000000558,FOR0025,ING0143,4.5,1294.67,2023-01-23,entregue,2023-01-27
PED000000000559,FOR0008,ING0160,4.07,125.15,2023-01-23,entregue,2023-01-29
PED000000000560,FOR0018,ING0172,10.5,136.89,2023-01-23,entregue,2023-01-26
PED000000000561,FOR0014,ING0190,37.82,486.54,2023-01-23,entregue,2023-01-26
PED000000000562,FOR0025,ING0221,22.56,750.06,2023-01-23,entregue,2023-01-27
PED000000000563,FOR0024,ING0224,4.66,222.75,2023-01-23,entregue,2023-01-27
PED000000000564,FOR0024,ING0238,29.47,143.56,2023-01-23,entregue,2023-02-01
PED000000000565,FOR0022,ING0002,9.61,160.04,2023-01-24,entregue,2023-01-27
PED000000000566,FOR0020,ING0018,103.0,385.09,2023-01-24,entregue,2023-01-27
PED000000000567,FOR0003,ING0056,24.17,551.97,2023-01-24,entregue,2023-01-31
PED000000000568,FOR0023,ING0098,1.5,12.64,2023-01-24,entregue,2023-01-28
PED000000000569,FOR0007,ING0106,2.69,21.16,2023-01-24,entregue,2023-01-26
PED000000000570,FOR0025,ING0139,30.02,1941.56,2023-01-24,entregue,2023-01-28
PED000000000571,FOR0025,ING0160,5.98,206.94,2023-01-24,entregue,2023-01-27
PED000000000572,FOR0018,ING0172,14.0,224.03,2023-01-24,entregue,2023-01-27
PED000000000573,FOR0018,ING0190,53.82,552.41,2023-01-24,entregue,2023-01-27
PED000000000574,FOR0009,ING0238,52.87,199.85,2023-01-24,entregue,2023-02-02
PED000000000575,FOR0001,ING0002,10.5,169.5,2023-01-25,entregue,2023-01-28
PED000000000576,FOR0020,ING0018,121.0,504.44,2023-01-25,entregue,2023-01-29
PED000000000577,FOR0002,ING0029,8.5,788.46,2023-01-25,entregue,2023-01-29
PED000000000578,FOR0013,ING0056,25.5,587.5,2023-01-25,entregue,2023-02-01
PED000000000579,FOR0004,ING0092,28.45,1260.77,2023-01-25,entregue,2023-01-27
PED000000000580,FOR0007,ING0106,3.5,27.31,2023-01-25,entregue,2023-01-26
PED000000000581,FOR0007,ING0115,4.5,94.18,2023-01-25,entregue,2023-01-26
PED000000000582,FOR0025,ING0139,26.0,1585.74,2023-01-25,entregue,2023-01-29
PED000000000583,FOR0008,ING0160,5.5,156.72,2023-01-25,entregue,2023-01-31
PED000000000584,FOR0018,ING0172,13.5,232.07,2023-01-25,entregue,2023-01-28
PED000000000585,FOR0014,ING0217,99.36,3033.2,2023-01-25,entregue,2023-01-28
PED000000000586,FOR0009,ING0228,3.5,1036.29,2023-01-25,entregue,2023-01-31
PED000000000587,FOR0024,ING0238,24.5,130.0,2023-01-25,entregue,2023-02-03
PED000000000588,FOR0001,ING0002,10.07,142.4,2023-01-26,entregue,2023-01-29
PED000000000589,FOR0014,ING0029,9.0,1079.39,2023-01-26,entregue,2023-01-31
PED000000000590,FOR0003,ING0056,25.5,576.5,2023-01-26,entregue,2023-01-28
PED000000000591,FOR0005,ING0066,210.0,1198.73,2023-01-26,entregue,2023-01-30
PED000000000592,FOR0019,ING0092,31.5,1621.33,2023-01-26,entregue,2023-01-28
PED000000000593,FOR0025,ING0139,27.5,1686.48,2023-01-26,entregue,2023-01-30
PED000000000594,FOR0008,ING0160,6.64,180.58,2023-01-26,entregue,2023-01-29
PED000000000595,FOR0025,ING0238,26.0,122.59,2023-01-26,entregue,2023-02-04
PED000000000596,FOR0001,ING0002,1.0,15.68,2023-01-27,entregue,2023-01-30
PED000000000597,FOR0001,ING0003,4.5,45.9,2023-01-27,entregue,2023-01-30
PED000000000598,FOR0025,ING0010,333.0,1163.34,2023-01-27,entregue,2023-01-30
PED000000000599,FOR0011,ING0012,10.5,309.71,2023-01-27,entregue,2023-01-30
PED000000000600,FOR0011,ING0015,416.0,2377.98,2023-01-27,entregue,2023-01-30
PED000000000601,FOR0020,ING0018,0.5,2.22,2023-01-27,entregue,2023-01-30
PED000000000602,FOR0011,ING0025,17.0,125.54,2023-01-27,entregue,2023-01-30
PED000000000603,FOR0021,ING0027,7.0,491.29,2023-01-27,entregue,2023-01-31
PED000000000604,FOR0014,ING0029,8.36,804.82,2023-01-27,entregue,2023-01-31
PED000000000605,FOR0021,ING0030,7.0,740.65,2023-01-27,entregue,2023-02-02
PED000000000606,FOR0003,ING0035,2.53,43.42,2023-01-27,entregue,2023-01-28
PED000000000607,FOR0003,ING0036,1.5,21.07,2023-01-27,entregue,2023-01-28
PED000000000608,FOR0003,ING0038,2.01,31.58,2023-01-27,entregue,2023-01-28
