id,date_time,recipe_id,quantity,unit_price
VEN000000451,2023-01-04 15:23:15,REC0093,3,12.0
VEN000000452,2023-01-04 15:29:48,REC0077,2,26.9
VEN000000453,2023-01-04 15:46:17,REC0091,2,16.5
VEN000000454,2023-01-04 16:00:52,REC0070,3,18.9
VEN000000455,2023-01-04 16:01:18,REC0052,1,39.9
VEN000000456,2023-01-04 16:01:24,REC0057,3,26.9
VEN000000457,2023-01-04 16:06:06,REC0073,2,18.9
VEN000000458,2023-01-04 16:06:09,REC0094,4,21.9
VEN000000459,2023-01-04 16:13:35,REC0050,6,26.9
VEN000000460,2023-01-04 16:14:30,REC0101,6,8.0
VEN000000461,2023-01-04 16:44:20,REC0061,4,32.9
VEN000000462,2023-01-04 16:51:22,REC0077,3,26.9
VEN000000463,2023-01-04 16:55:28,REC0075,2,26.9
VEN000000464,2023-01-04 16:58:33,REC0060,3,49.9
VEN000000465,2023-01-04 17:07:04,REC0066,3,21.9
VEN000000466,2023-01-04 17:16:19,REC0100,1,13.39
VEN000000467,2023-01-04 17:20:43,REC0104,3,8.0
VEN000000468,2023-01-04 17:21:31,REC0090,3,18.9
VEN000000469,2023-01-04 17:36:53,REC0084,5,58.9
VEN000000470,2023-01-04 17:40:41,REC0088,2,43.9
VEN000000471,2023-01-04 17:42:33,REC0078,1,9.9
VEN000000472,2023-01-04 17:43:45,REC0054,5,32.9
VEN000000473,2023-01-04 17:44:59,REC0050,4,26.9
VEN000000474,2023-01-04 17:51:54,REC0085,3,25.0
VEN000000475,2023-01-04 17:55:15,REC0052,2,39.9
VEN000000476,2023-01-04 17:57:30,REC0067,2,16.9
VEN000000477,2023-01-04 17:59:20,REC0101,1,8.0
VEN000000478,2023-01-04 18:10:58,REC0087,3,42.9
VEN000000479,2023-01-04 18:11:27,REC0069,6,26.9
VEN000000480,2023-01-04 18:16:21,REC0048,2,36.9
VEN000000481,2023-01-04 18:31:06,REC0057,3,26.9
VEN000000482,2023-01-04 18:36:46,REC0076,3,29.9
VEN000000483,2023-01-04 18:45:39,REC0083,2,54.9
VEN000000484,2023-01-04 18:47:47,REC0082,4,54.9
VEN000000485,2023-01-04 18:58:21,REC0095,1,14.15
VEN000000486,2023-01-04 19:03:56,REC0086,2,59.9
VEN000000487,2023-01-04 19:06:28,REC0055,2,35.9
VEN000000488,2023-01-04 19:09:15,REC0102,2,8.09
VEN000000489,2023-01-04 19:09:26,REC0105,3,59.9
VEN000000490,2023-01-04 19:11:01,REC0075,2,26.9
VEN000000491,2023-01-04 19:16:31,REC0079,4,36.9
VEN000000492,2023-01-04 19:20:53,REC0078,2,9.9
VEN000000493,2023-01-04 19:23:41,REC0062,1,29.9
VEN000000494,2023-01-04 19:24:15,REC0078,2,9.9
VEN000000495,2023-01-04 19:24:33,REC0078,1,9.9
VEN000000496,2023-01-04 19:25:18,REC0078,6,9.9
VEN000000497,2023-01-04 19:26:03,REC0052,5,39.9
VEN000000498,2023-01-04 19:30:25,REC0091,2,16.5
VEN000000499,2023-01-04 19:31:29,REC0090,4,18.9
VEN000000500,2023-01-04 19:36:22,REC0076,3,29.9
VEN000000501,2023-01-04 19:39:23,REC0092,5,21.9
VEN000000502,2023-01-04 19:41:07,REC0083,3,54.9
VEN000000503,2023-01-04 19:43:49,REC0066,4,21.9
VEN000000504,2023-01-04 19:48:01,REC0081,1,49.9
VEN000000505,2023-01-04 19:49:20,REC0078,4,9.9
VEN000000506,2023-01-04 19:51:26,REC0098,3,11.85
VEN000000507,2023-01-04 19:52:55,REC0081,2,49.9
VEN000000508,2023-01-04 19:55:39,REC0088,3,43.9
VEN000000509,2023-01-04 19:56:53,REC0073,3,18.9
VEN000000510,2023-01-04 19:59:35,REC0071,3,18.9
VEN000000511,2023-01-05 09:38:43,REC0061,3,32.9
VEN000000512,2023-01-05 10:14:08,REC0078,1,9.9
VEN000000513,2023-01-05 10:22:26,REC0067,2,16.9
VEN000000514,2023-01-05 10:34:13,REC0099,1,18.9
VEN000000515,2023-01-05 10:37:09,REC0096,4,43.9
VEN000000516,2023-01-05 10:58:24,REC0078,2,9.9
VEN000000517,2023-01-05 11:14:00,REC0067,1,16.9
VEN000000518,2023-01-05 12:10:39,REC0099,1,18.9
VEN000000519,2023-01-05 12:12:31,REC0059,7,35.9
VEN000000520,2023-01-05 12:18:30,REC0071,2,18.9
VEN000000521,2023-01-05 12:22:36,REC0057,2,26.9
VEN000000522,2023-01-05 12:23:04,REC0096,1,43.9
VEN000000523,2023-01-05 12:27:10,REC0094,1,21.9
VEN000000524,2023-01-05 12:40:09,REC0099,4,18.9
VEN000000525,2023-01-05 12:42:37,REC0065,5,21.9
VEN000000526,2023-01-05 12:47:19,REC0051,2,32.9
VEN000000527,2023-01-05 13:05:48,REC0102,1,8.09
VEN000000528,2023-01-05 13:13:36,REC0052,2,39.9
VEN000000529,2023-01-05 13:18:08,REC0102,3,8.09
VEN000000530,2023-01-05 13:40:03,REC0071,1,18.9
VEN000000531,2023-01-05 13:59:29,REC0089,1,43.9
VEN000000532,2023-01-05 14:00:12,REC0057,1,26.9
VEN000000533,2023-01-05 14:07:27,REC0088,2,43.9
VEN000000534,2023-01-05 14:08:51,REC0082,2,54.9
VEN000000535,2023-01-05 14:29:04,REC0055,1,35.9
VEN000000536,2023-01-05 14:53:48,REC0076,1,29.9
VEN000000537,2023-01-05 14:55:26,REC0048,4,36.9
VEN000000538,2023-01-05 15:26:22,REC0057,6,26.9
VEN000000539,2023-01-05 15:44:26,REC0102,3,8.09
VEN000000540,2023-01-05 16:11:16,REC0081,6,49.9
VEN000000541,2023-01-05 16:22:01,REC0057,1,26.9
VEN000000542,2023-01-05 16:26:19,REC0081,1,49.9
VEN000000543,2023-01-05 16:38:35,REC0084,3,58.9
VEN000000544,2023-01-05 16:38:43,REC0066,2,21.9
VEN000000545,2023-01-05 16:49:32,REC0086,1,59.9
VEN000000546,2023-01-05 16:55:14,REC0067,5,16.9
VEN000000547,2023-01-05 17:15:46,REC0103,2,9.21
VEN000000548,2023-01-05 17:53:57,REC0061,1,32.9
VEN000000549,2023-01-05 17:54:50,REC0091,3,16.5
VEN000000550,2023-01-05 18:45:52,REC0071,1,18.9
VEN000000551,2023-01-05 19:12:54,REC0081,3,49.9
VEN000000552,2023-01-05 19:43:11,REC0083,1,54.9
VEN000000553,2023-01-06 09:36:19,REC0073,3,18.9
VEN000000554,2023-01-06 09:36:51,REC0102,1,8.09
VEN000000555,2023-01-06 09:48:47,REC0095,2,14.15
VEN000000556,2023-01-06 10:01:11,REC0053,4,36.9
VEN000000557,2023-01-06 10:05:12,REC0100,6,13.39
VEN000000558,2023-01-06 10:19:33,REC0098,3,11.85
VEN000000559,2023-01-06 10:26:23,REC0070,2,18.9
VEN000000560,2023-01-06 10:29:01,REC0045,2,26.9
VEN000000561,2023-01-06 10:31:35,REC0055,3,35.9
VEN000000562,2023-01-06 10:48:10,REC0071,1,18.9
VEN000000563,2023-01-06 10:50:10,REC0065,2,21.9
VEN000000564,2023-01-06 10:53:35,REC0096,4,43.9
VEN000000565,2023-01-06 10:55:49,REC0047,3,32.9
VEN000000566,2023-01-06 10:56:20,REC0070,5,18.9
VEN000000567,2023-01-06 11:28:31,REC0076,4,29.9
VEN000000568,2023-01-06 11:29:04,REC0100,1,13.39
VEN000000569,2023-01-06 11:52:02,REC0098,2,11.85
VEN000000570,2023-01-06 11:55:20,REC0082,1,54.9
VEN000000571,2023-01-06 12:02:44,REC0084,3,58.9
VEN000000572,2023-01-06 12:06:40,REC0050,1,26.9
VEN000000573,2023-01-06 12:08:40,REC0073,3,18.9
VEN000000574,2023-01-06 12:11:06,REC0093,3,12.0
VEN000000575,2023-01-06 12:12:09,REC0047,3,32.9
VEN000000576,2023-01-06 12:12:19,REC0051,2,32.9
VEN000000577,2023-01-06 12:15:48,REC0101,3,8.0
VEN000000578,2023-01-06 12:32:52,REC0083,1,54.9
VEN000000579,2023-01-06 12:34:18,REC0058,3,39.9
VEN000000580,2023-01-06 12:44:53,REC0074,4,21.9
VEN000000581,2023-01-06 12:52:17,REC0070,3,18.9
VEN000000582,2023-01-06 12:59:54,REC0060,3,49.9
VEN000000583,2023-01-06 13:03:31,REC0050,2,26.9
VEN000000584,2023-01-06 13:07:22,REC0057,3,26.9
VEN000000585,2023-01-06 13:08:21,REC0083,1,54.9
VEN000000586,2023-01-06 13:28:27,REC0077,3,26.9
VEN000000587,2023-01-06 13:28:41,REC0049,1,26.9
VEN000000588,2023-01-06 13:30:07,REC0063,1,29.9
VEN000000589,2023-01-06 13:35:41,REC0086,3,59.9
VEN000000590,2023-01-06 13:47:28,REC0074,4,21.9
VEN000000591,2023-01-06 13:50:51,REC0048,2,36.9
VEN000000592,2023-01-06 13:56:35,REC0090,2,18.9
VEN000000593,2023-01-06 13:56:49,REC0052,2,39.9
VEN000000594,2023-01-06 14:03:22,REC0103,4,9.21
VEN000000595,2023-01-06 14:04:19,REC0079,5,36.9
VEN000000596,2023-01-06 14:04:27,REC0100,4,13.39
VEN000000597,2023-01-06 14:05:35,REC0074,2,21.9
VEN000000598,2023-01-06 14:18:17,REC0096,2,43.9
VEN000000599,2023-01-06 14:19:21,REC0091,2,16.5
VEN000000600,2023-01-06 14:24:16,REC0053,2,36.9
VEN000000601,2023-01-06 14:42:33,REC0059,3,35.9
VEN000000602,2023-01-06 14:43:11,REC0053,5,36.9
VEN000000603,2023-01-06 14:47:46,REC0081,2,49.9
VEN000000604,2023-01-06 15:33:40,REC0101,6,8.0
VEN000000605,2023-01-06 15:51:14,REC0097,1,11.23
VEN000000606,2023-01-06 15:57:01,REC0096,2,43.9
VEN000000607,2023-01-06 16:00:33,REC0075,3,26.9
VEN000000608,2023-01-06 16:06:01,REC0056,5,35.9
VEN000000609,2023-01-06 16:13:41,REC0095,2,14.15
VEN000000610,2023-01-06 16:17:53,REC0069,3,26.9
VEN000000611,2023-01-06 16:41:38,REC0077,1,26.9
VEN000000612,2023-01-06 16:58:33,REC0051,1,32.9
VEN000000613,2023-01-06 17:01:11,REC0067,1,16.9
VEN000000614,2023-01-06 17:26:56,REC0098,4,11.85
VEN000000615,2023-01-06 17:56:08,REC0082,1,54.9
VEN000000616,2023-01-06 18:05:31,REC0104,5,8.0
VEN000000617,2023-01-06 18:28:06,REC0050,4,26.9
VEN000000618,2023-01-06 19:05:19,REC0066,4,21.9
VEN000000619,2023-01-06 19:16:19,REC0045,4,26.9
VEN000000620,2023-01-06 19:19:30,REC0078,8,9.9
VEN000000621,2023-01-06 19:20:20,REC0060,2,49.9
VEN000000622,2023-01-06 19:26:52,REC0077,2,26.9
VEN000000623,2023-01-06 19:47:29,REC0066,2,21.9
VEN000000624,2023-01-07 08:08:12,REC0104,3,8.0
VEN000000625,2023-01-07 08:33:52,REC0073,2,18.9
VEN000000626,2023-01-07 09:03:55,REC0068,2,26.9
VEN000000627,2023-01-07 09:04:03,REC0073,3,18.9
VEN000000628,2023-01-07 09:10:01,REC0084,5,58.9
VEN000000629,2023-01-07 09:12:00,REC0102,2,8.09
VEN000000630,2023-01-07 09:13:47,REC0057,2,26.9
VEN000000631,2023-01-07 09:15:11,REC0105,3,59.9
VEN000000632,2023-01-07 09:15:39,REC0077,3,26.9
VEN000000633,2023-01-07 09:17:44,REC0070,2,18.9
VEN000000634,2023-01-07 09:22:47,REC0067,2,16.9
VEN000000635,2023-01-07 09:22:51,REC0057,2,26.9
VEN000000636,2023-01-07 09:25:39,REC0083,1,54.9
VEN000000637,2023-01-07 09:32:24,REC0050,2,26.9
VEN000000638,2023-01-07 09:37:42,REC0102,2,8.09
VEN000000639,2023-01-07 09:37:56,REC0067,2,16.9
VEN000000640,2023-01-07 09:40:38,REC0049,2,26.9
VEN000000641,2023-01-07 09:48:50,REC0063,1,29.9
VEN000000642,2023-01-07 10:00:24,REC0070,3,18.9
VEN000000643,2023-01-07 10:02:46,REC0057,1,26.9
VEN000000644,2023-01-07 10:02:51,REC0102,5,8.09
VEN000000645,2023-01-07 10:04:09,REC0102,3,8.09
VEN000000646,2023-01-07 10:13:31,REC0059,4,35.9
VEN000000647,2023-01-07 10:13:49,REC0051,1,32.9
VEN000000648,2023-01-07 10:14:55,REC0054,4,32.9
VEN000000649,2023-01-07 10:16:48,REC0054,2,32.9
VEN000000650,2023-01-07 10:16:48,REC0049,2,26.9
VEN000000651,2023-01-07 10:16:59,REC0065,5,21.9
VEN000000652,2023-01-07 10:19:04,REC0071,2,18.9
VEN000000653,2023-01-07 10:22:49,REC0050,2,26.9
VEN000000654,2023-01-07 10:22:52,REC0069,1,26.9
VEN000000655,2023-01-07 10:23:08,REC0070,2,18.9
VEN000000656,2023-01-07 10:25:15,REC0066,2,21.9
VEN000000657,2023-01-07 10:27:31,REC0077,2,26.9
VEN000000658,2023-01-07 10:30:55,REC0074,2,21.9
VEN000000659,2023-01-07 10:38:10,REC0048,1,36.9
VEN000000660,2023-01-07 10:38:49,REC0097,3,11.23
VEN000000661,2023-01-07 10:40:49,REC0105,2,59.9
VEN000000662,2023-01-07 10:43:11,REC0055,1,35.9
VEN000000663,2023-01-07 10:47:28,REC0105,1,59.9
VEN000000664,2023-01-07 10:51:24,REC0054,4,32.9
VEN000000665,2023-01-07 10:56:44,REC0079,2,36.9
VEN000000666,2023-01-07 10:57:25,REC0050,1,26.9
VEN000000667,2023-01-07 10:59:50,REC0053,2,36.9
VEN000000668,2023-01-07 11:00:34,REC0051,2,32.9
VEN000000669,2023-01-07 11:04:28,REC0054,4,32.9
VEN000000670,2023-01-07 11:06:02,REC0077,2,26.9
VEN000000671,2023-01-07 11:07:38,REC0065,5,21.9
VEN000000672,2023-01-07 11:07:45,REC0071,1,18.9
VEN000000673,2023-01-07 11:09:19,REC0088,5,43.9
VEN000000674,2023-01-07 11:15:17,REC0085,4,25.0
VEN000000675,2023-01-07 11:16:12,REC0058,5,39.9
VEN000000676,2023-01-07 11:16:32,REC0081,2,49.9
VEN000000677,2023-01-07 11:18:57,REC0046,4,36.9
VEN000000678,2023-01-07 11:26:30,REC0067,2,16.9
VEN000000679,2023-01-07 11:28:10,REC0053,3,36.9
VEN000000680,2023-01-07 11:30:16,REC0072,2,18.9
VEN000000681,2023-01-07 11:34:02,REC0058,4,39.9
VEN000000682,2023-01-07 11:36:54,REC0076,4,29.9
VEN000000683,2023-01-07 11:37:18,REC0048,2,36.9
VEN000000684,2023-01-07 11:37:52,REC0066,2,21.9
VEN000000685,2023-01-07 11:39:54,REC0071,3,18.9
VEN000000686,2023-01-07 11:41:31,REC0059,3,35.9
VEN000000687,2023-01-07 11:52:05,REC0075,5,26.9
VEN000000688,2023-01-07 11:56:13,REC0094,3,21.9
VEN000000689,2023-01-07 12:01:08,REC0076,2,29.9
VEN000000690,2023-01-07 12:01:20,REC0092,2,21.9
VEN000000691,2023-01-07 12:08:14,REC0052,4,39.9
VEN000000692,2023-01-07 12:16:12,REC0098,5,11.85
VEN000000693,2023-01-07 12:16:55,REC0070,1,18.9
VEN000000694,2023-01-07 12:17:49,REC0065,2,21.9
VEN000000695,2023-01-07 12:18:30,REC0073,2,18.9
VEN000000696,2023-01-07 12:23:08,REC0054,1,32.9
VEN000000697,2023-01-07 12:26:30,REC0098,1,11.85
VEN000000698,2023-01-07 12:28:32,REC0057,3,26.9
VEN000000699,2023-01-07 12:30:13,REC0082,1,54.9
VEN000000700,2023-01-07 12:30:14,REC0066,1,21.9
VEN000000701,2023-01-07 12:31:18,REC0074,3,21.9
VEN000000702,2023-01-07 12:36:39,REC0081,3,49.9
VEN000000703,2023-01-07 12:48:14,REC0086,1,59.9
VEN000000704,2023-01-07 13:08:42,REC0079,2,36.9
VEN000000705,2023-01-07 13:21:10,REC0091,2,16.5
VEN000000706,2023-01-07 13:22:25,REC0059,3,35.9
VEN000000707,2023-01-07 13:33:50,REC0056,1,35.9
VEN000000708,2023-01-07 13:40:18,REC0101,5,8.0
VEN000000709,2023-01-07 13:46:37,REC0100,3,13.39
VEN000000710,2023-01-07 13:47:58,REC0067,1,16.9
VEN000000711,2023-01-07 13:50:19,REC0100,1,13.39
VEN000000712,2023-01-07 13:50:55,REC0055,2,35.9
VEN000000713,2023-01-07 13:56:27,REC0056,2,35.9
VEN000000714,2023-01-07 14:00:04,REC0067,2,16.9
VEN000000715,2023-01-07 14:09:43,REC0051,3,32.9
VEN000000716,2023-01-07 14:09:44,REC0059,3,35.9
VEN000000717,2023-01-07 14:12:12,REC0072,3,18.9
VEN000000718,2023-01-07 14:17:41,REC0056,2,35.9
VEN000000719,2023-01-07 14:19:42,REC0051,3,32.9
VEN000000720,2023-01-07 14:40:42,REC0065,4,21.9
VEN000000721,2023-01-07 14:42:02,REC0094,1,21.9
VEN000000722,2023-01-07 15:32:08,REC0087,5,42.9
VEN000000723,2023-01-07 15:37:36,REC0069,2,26.9
VEN000000724,2023-01-07 15:39:32,REC0103,4,9.21
VEN000000725,2023-01-07 15:43:52,REC0056,6,35.9
VEN000000726,2023-01-07 15:45:17,REC0069,1,26.9
VEN000000727,2023-01-07 15:53:17,REC0085,1,25.0
VEN000000728,2023-01-07 16:00:24,REC0100,3,13.39
VEN000000729,2023-01-07 16:06:05,REC0081,1,49.9
VEN000000730,2023-01-07 16:25:33,REC0078,2,9.9
VEN000000731,2023-01-07 16:25:44,REC0067,1,16.9
VEN000000732,2023-01-07 16:28:40,REC0076,3,29.9
VEN000000733,2023-01-07 16:37:22,REC0083,3,54.9
VEN000000734,2023-01-07 16:43:25,REC0063,4,29.9
VEN000000735,2023-01-07 16:47:23,REC0093,1,12.0
VEN000000736,2023-01-07 16:47:27,REC0095,1,14.15
VEN000000737,2023-01-07 16:56:31,REC0102,3,8.09
VEN000000738,2023-01-07 17:04:23,REC0086,2,59.9
VEN000000739,2023-01-07 17:24:52,REC0096,3,43.9
VEN000000740,2023-01-07 17:28:15,REC0092,2,21.9
VEN000000741,2023-01-07 17:37:48,REC0071,2,18.9
VEN000000742,2023-01-07 17:41:28,REC0102,3,8.09
VEN000000743,2023-01-07 17:42:01,REC0065,1,21.9
VEN000000744,2023-01-07 17:48:26,REC0065,1,21.9
VEN000000745,2023-01-07 17:48:35,REC0053,2,36.9
VEN000000746,2023-01-07 17:50:34,REC0060,5,49.9
VEN000000747,2023-01-07 17:56:05,REC0057,4,26.9
VEN000000748,2023-01-07 18:03:21,REC0069,2,26.9
VEN000000749,2023-01-07 18:04:09,REC0065,3,21.9
VEN000000750,2023-01-07 18:08:59,REC0082,3,54.9
VEN000000751,2023-01-07 18:24:07,REC0070,3,18.9
VEN000000752,2023-01-07 18:25:05,REC0063,6,29.9
VEN000000753,2023-01-07 18:30:08,REC0056,3,35.9
VEN000000754,2023-01-07 18:32:32,REC0055,3,35.9
VEN000000755,2023-01-07 18:38:06,REC0071,1,18.9
VEN000000756,2023-01-07 18:42:20,REC0056,1,35.9
VEN000000757,2023-01-07 18:53:29,REC0050,3,26.9
VEN000000758,2023-01-07 19:00:49,REC0080,2,49.9
VEN000000759,2023-01-07 19:01:25,REC0047,2,32.9
VEN000000760,2023-01-07 19:04:29,REC0057,2,26.9
VEN000000761,2023-01-07 19:16:23,REC0076,5,29.9
VEN000000762,2023-01-07 19:16:30,REC0078,1,9.9
VEN000000763,2023-01-07 19:20:29,REC0058,1,39.9
VEN000000764,2023-01-07 19:26:05,REC0091,2,16.5
VEN000000765,2023-01-07 19:26:33,REC0101,2,8.0
VEN000000766,2023-01-07 19:26:36,REC0095,2,14.15
VEN000000767,2023-01-07 19:33:11,REC0079,4,36.9
VEN000000768,2023-01-07 19:33:21,REC0066,4,21.9
VEN000000769,2023-01-07 19:33:31,REC0088,2,43.9
VEN000000770,2023-01-07 19:36:30,REC0067,4,16.9
VEN000000771,2023-01-07 19:38:31,REC0080,1,49.9
VEN000000772,2023-01-07 19:50:05,REC0052,2,39.9
VEN000000773,2023-01-07 19:59:48,REC0076,3,29.9
VEN000000774,2023-01-08 08:33:20,REC0070,3,18.9
VEN000000775,2023-01-08 08:38:09,REC0067,2,16.9
VEN000000776,2023-01-08 08:58:00,REC0071,3,18.9
VEN000000777,2023-01-08 09:00:18,REC0059,1,35.9
VEN000000778,2023-01-08 09:04:54,REC0071,1,18.9
VEN000000779,2023-01-08 09:16:43,REC0067,2,16.9
VEN000000780,2023-01-08 09:19:45,REC0071,3,18.9
VEN000000781,2023-01-08 09:24:02,REC0095,3,14.15
VEN000000782,2023-01-08 09:26:56,REC0091,2,16.5
VEN000000783,2023-01-08 09:28:48,REC0104,4,8.0
VEN000000784,2023-01-08 09:37:40,REC0050,2,26.9
VEN000000785,2023-01-08 09:38:10,REC0067,2,16.9
VEN000000786,2023-01-08 09:38:48,REC0095,3,14.15
VEN000000787,2023-01-08 09:40:24,REC0074,3,21.9
VEN000000788,2023-01-08 09:46:57,REC0105,2,59.9
VEN000000789,2023-01-08 09:58:27,REC0081,2,49.9
VEN000000790,2023-01-08 10:11:10,REC0065,4,21.9
VEN000000791,2023-01-08 10:15:47,REC0056,1,35.9
VEN000000792,2023-01-08 10:17:06,REC0090,1,18.9
VEN000000793,2023-01-08 10:25:41,REC0068,4,26.9
VEN000000794,2023-01-08 10:28:07,REC0070,2,18.9
VEN000000795,2023-01-08 10:30:16,REC0065,3,21.9
VEN000000796,2023-01-08 10:38:52,REC0067,2,16.9
VEN000000797,2023-01-08 10:38:59,REC0053,3,36.9
VEN000000798,2023-01-08 10:55:33,REC0086,2,59.9
VEN000000799,2023-01-08 10:56:52,REC0068,4,26.9
VEN000000800,2023-01-08 10:58:34,REC0086,1,59.9
VEN000000801,2023-01-08 11:04:03,REC0059,3,35.9
VEN000000802,2023-01-08 11:07:16,REC0076,1,29.9
VEN000000803,2023-01-08 11:08:38,REC0057,5,26.9
VEN000000804,2023-01-08 11:11:42,REC0070,2,18.9
VEN000000805,2023-01-08 11:12:20,REC0070,1,18.9
VEN000000806,2023-01-08 11:13:06,REC0099,2,18.9
VEN000000807,2023-01-08 11:18:49,REC0083,4,54.9
VEN000000808,2023-01-08 11:19:26,REC0080,2,49.9
VEN000000809,2023-01-08 11:23:50,REC0066,4,21.9
VEN000000810,2023-01-08 11:26:41,REC0060,2,49.9
VEN000000811,2023-01-08 11:37:12,REC0059,3,35.9
VEN000000812,2023-01-08 11:48:04,REC0053,4,36.9
VEN000000813,2023-01-08 11:52:06,REC0047,4,32.9
VEN000000814,2023-01-08 11:53:58,REC0077,3,26.9
VEN000000815,2023-01-08 11:55:02,REC0058,2,39.9
VEN000000816,2023-01-08 11:59:27,REC0079,2,36.9
VEN000000817,2023-01-08 12:06:34,REC0098,5,11.85
VEN000000818,2023-01-08 12:06:59,REC0058,2,39.9
VEN000000819,2023-01-08 12:09:56,REC0079,2,36.9
VEN000000820,2023-01-08 12:10:11,REC0050,2,26.9
VEN000000821,2023-01-08 12:12:26,REC0054,3,32.9
VEN000000822,2023-01-08 12:14:32,REC0066,3,21.9
VEN000000823,2023-01-08 12:25:20,REC0097,1,11.23
VEN000000824,2023-01-08 12:27:27,REC0091,2,16.5
VEN000000825,2023-01-08 12:28:09,REC0048,3,36.9
VEN000000826,2023-01-08 12:30:51,REC0079,3,36.9
VEN000000827,2023-01-08 12:43:00,REC0078,2,9.9
VEN000000828,2023-01-08 12:51:13,REC0056,3,35.9
VEN000000829,2023-01-08 13:02:28,REC0073,4,18.9
VEN000000830,2023-01-08 13:12:55,REC0079,2,36.9
VEN000000831,2023-01-08 13:16:08,REC0061,2,32.9
VEN000000832,2023-01-08 13:41:39,REC0068,1,26.9
VEN000000833,2023-01-08 13:50:02,REC0050,1,26.9
VEN000000834,2023-01-08 13:51:24,REC0065,2,21.9
VEN000000835,2023-01-08 14:06:02,REC0089,2,43.9
VEN000000836,2023-01-08 14:09:09,REC0087,1,42.9
VEN000000837,2023-01-08 14:42:44,REC0095,2,14.15
VEN000000838,2023-01-08 14:43:06,REC0066,4,21.9
VEN000000839,2023-01-08 15:19:47,REC0070,3,18.9
VEN000000840,2023-01-08 15:26:23,REC0074,3,21.9
VEN000000841,2023-01-08 15:32:56,REC0101,2,8.0
VEN000000842,2023-01-08 15:37:02,REC0058,2,39.9
VEN000000843,2023-01-08 15:56:26,REC0071,1,18.9
VEN000000844,2023-01-08 16:12:41,REC0074,2,21.9
VEN000000845,2023-01-08 16:16:16,REC0101,2,8.0
VEN000000846,2023-01-08 16:20:50,REC0067,2,16.9
VEN000000847,2023-01-08 16:21:07,REC0101,2,8.0
VEN000000848,2023-01-08 16:22:07,REC0073,3,18.9
VEN000000849,2023-01-08 16:29:07,REC0057,4,26.9
VEN000000850,2023-01-08 16:30:41,REC0074,1,21.9
VEN000000851,2023-01-08 16:32:38,REC0053,4,36.9
VEN000000852,2023-01-08 16:34:24,REC0050,2,26.9
VEN000000853,2023-01-08 16:38:39,REC0082,2,54.9
VEN000000854,2023-01-08 16:44:25,REC0076,3,29.9
VEN000000855,2023-01-08 16:52:59,REC0075,3,26.9
VEN000000856,2023-01-08 16:53:52,REC0105,2,59.9
VEN000000857,2023-01-08 17:19:20,REC0086,3,59.9
VEN000000858,2023-01-08 17:21:52,REC0077,4,26.9
VEN000000859,2023-01-08 17:53:51,REC0064,2,29.9
VEN000000860,2023-01-08 18:10:04,REC0065,3,21.9
VEN000000861,2023-01-08 18:19:24,REC0083,2,54.9
VEN000000862,2023-01-08 18:32:45,REC0105,6,59.9
VEN000000863,2023-01-08 18:39:40,REC0045,2,26.9
VEN000000864,2023-01-08 18:51:17,REC0050,2,26.9
VEN000000865,2023-01-08 18:52:12,REC0045,2,26.9
VEN000000866,2023-01-08 18:54:03,REC0082,1,54.9
VEN000000867,2023-01-08 18:54:12,REC0071,2,18.9
VEN000000868,2023-01-08 19:04:41,REC0068,4,26.9
VEN000000869,2023-01-08 19:16:20,REC0100,2,13.39
VEN000000870,2023-01-08 19:33:34,REC0051,3,32.9
VEN000000871,2023-01-08 19:43:27,REC0070,2,18.9
VEN000000872,2023-01-08 19:45:18,REC0063,3,29.9
VEN000000873,2023-01-09 08:22:28,REC0064,3,29.9
VEN000000874,2023-01-09 08:48:59,REC0100,1,13.39
VEN000000875,2023-01-09 09:00:06,REC0065,2,21.9
VEN000000876,2023-01-09 09:08:44,REC0060,2,49.9
VEN000000877,2023-01-09 09:20:36,REC0079,4,36.9
VEN000000878,2023-01-09 09:26:18,REC0067,3,16.9
VEN000000879,2023-01-09 09:33:33,REC0067,4,16.9
VEN000000880,2023-01-09 09:33:37,REC0050,2,26.9
VEN000000881,2023-01-09 09:52:39,REC0056,4,35.9
VEN000000882,2023-01-09 09:58:16,REC0047,3,32.9
VEN000000883,2023-01-09 10:11:45,REC0068,5,26.9
VEN000000884,2023-01-09 10:23:31,REC0066,1,21.9
VEN000000885,2023-01-09 10:31:39,REC0105,2,59.9
VEN000000886,2023-01-09 10:45:44,REC0068,6,26.9
VEN000000887,2023-01-09 10:53:55,REC0070,4,18.9
VEN000000888,2023-01-09 11:03:28,REC0084,4,58.9
VEN000000889,2023-01-09 11:09:24,REC0092,3,21.9
VEN000000890,2023-01-09 11:09:31,REC0099,3,18.9
VEN000000891,2023-01-09 11:14:41,REC0054,3,32.9
VEN000000892,2023-01-09 11:17:11,REC0057,3,26.9
VEN000000893,2023-01-09 11:22:59,REC0057,1,26.9
VEN000000894,2023-01-09 11:36:54,REC0054,3,32.9
VEN000000895,2023-01-09 11:40:25,REC0082,1,54.9
VEN000000896,2023-01-09 11:40:49,REC0067,1,16.9
VEN000000897,2023-01-09 11:59:35,REC0102,4,8.09
VEN000000898,2023-01-09 12:00:40,REC0077,3,26.9
VEN000000899,2023-01-09 12:01:15,REC0060,3,49.9
VEN000000900,2023-01-09 12:01:38,REC0071,2,18.9
