id,date_time,ingredient_id,quantity
EST000000499,2023-01-03 20:00:00,ING0011,0.25
EST000000500,2023-01-03 20:00:00,ING0012,20.32
EST000000501,2023-01-03 20:00:00,ING0013,9.22
EST000000502,2023-01-03 20:00:00,ING0014,0.08
EST000000503,2023-01-03 20:00:00,ING0015,906.0
EST000000504,2023-01-03 20:00:00,ING0016,0.25
EST000000505,2023-01-03 20:00:00,ING0017,0.25
EST000000506,2023-01-03 20:00:00,ING0018,203.17
EST000000507,2023-01-03 20:00:00,ING0019,821.0
EST000000508,2023-01-03 20:00:00,ING0020,10.69
EST000000509,2023-01-03 20:00:00,ING0021,52.2
EST000000510,2023-01-03 20:00:00,ING0022,16.88
EST000000511,2023-01-03 20:00:00,ING0023,821.0
EST000000512,2023-01-03 20:00:00,ING0024,0.25
EST000000513,2023-01-03 20:00:00,ING0025,54.0
EST000000514,2023-01-03 20:00:00,ING0026,9.45
EST000000515,2023-01-03 20:00:00,ING0027,12.15
EST000000516,2023-01-03 20:00:00,ING0028,59.26
EST000000517,2023-01-03 20:00:00,ING0029,20.25
EST000000518,2023-01-03 20:00:00,ING0030,28.35
EST000000519,2023-01-03 20:00:00,ING0031,0.25
EST000000520,2023-01-03 20:00:00,ING0032,123.05
EST000000521,2023-01-03 20:00:00,ING0033,9.79
EST000000522,2023-01-03 20:00:00,ING0034,5.4
EST000000523,2023-01-03 20:00:00,ING0035,6.75
EST000000524,2023-01-03 20:00:00,ING0036,0.25
EST000000525,2023-01-03 20:00:00,ING0037,6.75
EST000000526,2023-01-03 20:00:00,ING0038,24.0
EST000000527,2023-01-03 20:00:00,ING0039,0.25
EST000000528,2023-01-03 20:00:00,ING0040,14.51
EST000000529,2023-01-03 20:00:00,ING0041,0.25
EST000000530,2023-01-03 20:00:00,ING0042,2.03
EST000000531,2023-01-03 20:00:00,ING0043,98.55
EST000000532,2023-01-03 20:00:00,ING0044,0.25
EST000000533,2023-01-03 20:00:00,ING0045,109.35
EST000000534,2023-01-03 20:00:00,ING0046,0.0
EST000000535,2023-01-03 20:00:00,ING0047,0.25
EST000000536,2023-01-03 20:00:00,ING0048,18.68
EST000000537,2023-01-03 20:00:00,ING0049,53.32
EST000000538,2023-01-03 20:00:00,ING0050,0.25
EST000000539,2023-01-03 20:00:00,ING0051,0.25
EST000000540,2023-01-03 20:00:00,ING0052,66.38
EST000000541,2023-01-03 20:00:00,ING0053,0.0
EST000000542,2023-01-03 20:00:00,ING0054,0.0
EST000000543,2023-01-03 20:00:00,ING0055,0.25
EST000000544,2023-01-03 20:00:00,ING0056,45.0
EST000000545,2023-01-03 20:00:00,ING0057,720.0
EST000000546,2023-01-03 20:00:00,ING0058,0.75
EST000000547,2023-01-03 20:00:00,ING0059,6.08
EST000000548,2023-01-03 20:00:00,ING0060,60.75
EST000000549,2023-01-03 20:00:00,ING0061,13.49
EST000000550,2023-01-03 20:00:00,ING0062,13.5
EST000000551,2023-01-03 20:00:00,ING0063,0.29
EST000000552,2023-01-03 20:00:00,ING0064,0.25
EST000000553,2023-01-03 20:00:00,ING0065,0.25
EST000000554,2023-01-03 20:00:00,ING0066,284.54
EST000000555,2023-01-03 20:00:00,ING0067,0.0
EST000000556,2023-01-03 20:00:00,ING0068,0.25
EST000000557,2023-01-03 20:00:00,ING0069,0.34
EST000000558,2023-01-03 20:00:00,ING0070,69.75
EST000000559,2023-01-03 20:00:00,ING0071,62.44
EST000000560,2023-01-03 20:00:00,ING0072,0.25
EST000000561,2023-01-03 20:00:00,ING0073,0.75
EST000000562,2023-01-03 20:00:00,ING0074,0.25
EST000000563,2023-01-03 20:00:00,ING0075,5.4
EST000000564,2023-01-03 20:00:00,ING0076,135.0
EST000000565,2023-01-03 20:00:00,ING0077,13.5
EST000000566,2023-01-03 20:00:00,ING0078,15.75
EST000000567,2023-01-03 20:00:00,ING0079,82.18
EST000000568,2023-01-03 20:00:00,ING0080,11.48
EST000000569,2023-01-03 20:00:00,ING0081,72.0
EST000000570,2023-01-03 20:00:00,ING0082,110.73
EST000000571,2023-01-03 20:00:00,ING0083,8.44
EST000000572,2023-01-03 20:00:00,ING0084,116.1
EST000000573,2023-01-03 20:00:00,ING0085,0.25
EST000000574,2023-01-03 20:00:00,ING0086,256.5
EST000000575,2023-01-03 20:00:00,ING0087,9.0
EST000000576,2023-01-03 20:00:00,ING0088,172.1
EST000000577,2023-01-03 20:00:00,ING0089,0.47
EST000000578,2023-01-03 20:00:00,ING0090,8.44
EST000000579,2023-01-03 20:00:00,ING0091,41.4
EST000000580,2023-01-03 20:00:00,ING0092,53.84
EST000000581,2023-01-03 20:00:00,ING0093,0.1
EST000000582,2023-01-03 20:00:00,ING0094,9.45
EST000000583,2023-01-03 20:00:00,ING0095,40.12
EST000000584,2023-01-03 20:00:00,ING0096,10.46
EST000000585,2023-01-03 20:00:00,ING0097,0.0
EST000000586,2023-01-03 20:00:00,ING0098,0.75
EST000000587,2023-01-03 20:00:00,ING0099,0.25
EST000000588,2023-01-03 20:00:00,ING0100,0.25
EST000000589,2023-01-03 20:00:00,ING0101,0.75
EST000000590,2023-01-03 20:00:00,ING0102,3.71
EST000000591,2023-01-03 20:00:00,ING0103,0.25
EST000000592,2023-01-03 20:00:00,ING0104,20.7
EST000000593,2023-01-03 20:00:00,ING0105,5.62
EST000000594,2023-01-03 20:00:00,ING0106,7.76
EST000000595,2023-01-03 20:00:00,ING0107,0.04
EST000000596,2023-01-03 20:00:00,ING0108,0.0
EST000000597,2023-01-03 20:00:00,ING0109,0.75
EST000000598,2023-01-03 20:00:00,ING0110,43.2
EST000000599,2023-01-03 20:00:00,ING0111,20.25
EST000000600,2023-01-03 20:00:00,ING0112,0.25
EST000000601,2023-01-03 20:00:00,ING0113,0.25
EST000000602,2023-01-03 20:00:00,ING0114,0.25
EST000000603,2023-01-03 20:00:00,ING0115,6.08
EST000000604,2023-01-03 20:00:00,ING0116,4.05
EST000000605,2023-01-03 20:00:00,ING0117,0.75
EST000000606,2023-01-03 20:00:00,ING0118,0.25
EST000000607,2023-01-03 20:00:00,ING0119,9.18
EST000000608,2023-01-03 20:00:00,ING0120,53.78
EST000000609,2023-01-03 20:00:00,ING0121,8.1
EST000000610,2023-01-03 20:00:00,ING0122,84.51
EST000000611,2023-01-03 20:00:00,ING0123,17.89
EST000000612,2023-01-03 20:00:00,ING0124,4.05
EST000000613,2023-01-03 20:00:00,ING0125,0.25
EST000000614,2023-01-03 20:00:00,ING0126,42.19
EST000000615,2023-01-03 20:00:00,ING0127,0.75
EST000000616,2023-01-03 20:00:00,ING0128,21.38
EST000000617,2023-01-03 20:00:00,ING0129,20.7
EST000000618,2023-01-03 20:00:00,ING0130,0.25
EST000000619,2023-01-03 20:00:00,ING0131,16.2
EST000000620,2023-01-03 20:00:00,ING0132,11.34
EST000000621,2023-01-03 20:00:00,ING0133,0.25
EST000000622,2023-01-03 20:00:00,ING0134,0.25
EST000000623,2023-01-03 20:00:00,ING0135,0.75
EST000000624,2023-01-03 20:00:00,ING0136,0.25
EST000000625,2023-01-03 20:00:00,ING0137,0.25
EST000000626,2023-01-03 20:00:00,ING0138,0.25
EST000000627,2023-01-03 20:00:00,ING0139,21.38
EST000000628,2023-01-03 20:00:00,ING0140,3.15
EST000000629,2023-01-03 20:00:00,ING0141,2.59
EST000000630,2023-01-03 20:00:00,ING0142,39.38
EST000000631,2023-01-03 20:00:00,ING0143,19.69
EST000000632,2023-01-03 20:00:00,ING0144,17.99
EST000000633,2023-01-03 20:00:00,ING0145,0.25
EST000000634,2023-01-03 20:00:00,ING0146,0.25
EST000000635,2023-01-03 20:00:00,ING0147,0.25
EST000000636,2023-01-03 20:00:00,ING0148,0.25
EST000000637,2023-01-03 20:00:00,ING0149,0.0
EST000000638,2023-01-03 20:00:00,ING0150,0.25
EST000000639,2023-01-03 20:00:00,ING0151,0.25
EST000000640,2023-01-03 20:00:00,ING0152,18.6
EST000000641,2023-01-03 20:00:00,ING0153,0.25
EST000000642,2023-01-03 20:00:00,ING0154,0.38
EST000000643,2023-01-03 20:00:00,ING0155,14.06
EST000000644,2023-01-03 20:00:00,ING0156,0.25
EST000000645,2023-01-03 20:00:00,ING0157,42.19
EST000000646,2023-01-03 20:00:00,ING0158,1020.0
EST000000647,2023-01-03 20:00:00,ING0159,6498.0
EST000000648,2023-01-03 20:00:00,ING0160,12.15
EST000000649,2023-01-03 20:00:00,ING0161,13.5
EST000000650,2023-01-03 20:00:00,ING0162,1500.0
EST000000651,2023-01-03 20:00:00,ING0163,3696.0
EST000000652,2023-01-03 20:00:00,ING0164,0.1
EST000000653,2023-01-03 20:00:00,ING0165,0.07
EST000000654,2023-01-03 20:00:00,ING0166,3.82
EST000000655,2023-01-03 20:00:00,ING0167,213.75
EST000000656,2023-01-03 20:00:00,ING0168,0.25
EST000000657,2023-01-03 20:00:00,ING0169,19.13
EST000000658,2023-01-03 20:00:00,ING0170,99.0
EST000000659,2023-01-03 20:00:00,ING0171,101.25
EST000000660,2023-01-03 20:00:00,ING0172,13.95
EST000000661,2023-01-03 20:00:00,ING0173,35.1
EST000000662,2023-01-03 20:00:00,ING0174,54.0
EST000000663,2023-01-03 20:00:00,ING0175,67.5
EST000000664,2023-01-03 20:00:00,ING0176,180.0
EST000000665,2023-01-03 20:00:00,ING0177,2700.0
EST000000666,2023-01-03 20:00:00,ING0178,2250.0
EST000000667,2023-01-03 20:00:00,ING0179,158.0
EST000000668,2023-01-03 20:00:00,ING0180,0.0
EST000000669,2023-01-03 20:00:00,ING0181,10.12
EST000000670,2023-01-03 20:00:00,ING0182,0.37
EST000000671,2023-01-03 20:00:00,ING0183,4.95
EST000000672,2023-01-03 20:00:00,ING0184,11.59
EST000000673,2023-01-03 20:00:00,ING0185,731.0
EST000000674,2023-01-03 20:00:00,ING0186,24.98
EST000000675,2023-01-03 20:00:00,ING0187,8.44
EST000000676,2023-01-03 20:00:00,ING0188,202.0
EST000000677,2023-01-03 20:00:00,ING0189,5.4
EST000000678,2023-01-03 20:00:00,ING0190,33.75
EST000000679,2023-01-03 20:00:00,ING0191,106.88
EST000000680,2023-01-03 20:00:00,ING0192,106.88
EST000000681,2023-01-03 20:00:00,ING0193,25.38
EST000000682,2023-01-03 20:00:00,ING0194,2.03
EST000000683,2023-01-03 20:00:00,ING0195,2.25
EST000000684,2023-01-03 20:00:00,ING0196,32.15
EST000000685,2023-01-03 20:00:00,ING0197,236.25
EST000000686,2023-01-03 20:00:00,ING0198,16.2
EST000000687,2023-01-03 20:00:00,ING0199,0.25
EST000000688,2023-01-03 20:00:00,ING0200,19.38
EST000000689,2023-01-03 20:00:00,ING0201,0.25
EST000000690,2023-01-03 20:00:00,ING0202,101.25
EST000000691,2023-01-03 20:00:00,ING0203,23.62
EST000000692,2023-01-03 20:00:00,ING0204,3.38
EST000000693,2023-01-03 20:00:00,ING0205,4.5
EST000000694,2023-01-03 20:00:00,ING0206,283.5
EST000000695,2023-01-03 20:00:00,ING0207,11.25
EST000000696,2023-01-03 20:00:00,ING0208,450.0
EST000000697,2023-01-03 20:00:00,ING0209,1200.0
EST000000698,2023-01-03 20:00:00,ING0210,169.0
EST000000699,2023-01-03 20:00:00,ING0211,225.0
EST000000700,2023-01-03 20:00:00,ING0212,1.0
EST000000701,2023-01-03 20:00:00,ING0213,0.1
EST000000702,2023-01-03 20:00:00,ING0214,416.0
EST000000703,2023-01-03 20:00:00,ING0215,206.71
EST000000704,2023-01-03 20:00:00,ING0216,292.0
EST000000705,2023-01-03 20:00:00,ING0217,47.25
EST000000706,2023-01-03 20:00:00,ING0218,179.35
EST000000707,2023-01-03 20:00:00,ING0219,111.0
EST000000708,2023-01-03 20:00:00,ING0220,16.88
EST000000709,2023-01-03 20:00:00,ING0221,33.75
EST000000710,2023-01-03 20:00:00,ING0222,7.58
EST000000711,2023-01-03 20:00:00,ING0223,0.25
EST000000712,2023-01-03 20:00:00,ING0224,12.38
EST000000713,2023-01-03 20:00:00,ING0225,0.0
EST000000714,2023-01-03 20:00:00,ING0226,0.25
EST000000715,2023-01-03 20:00:00,ING0227,0.25
EST000000716,2023-01-03 20:00:00,ING0228,4.05
EST000000717,2023-01-03 20:00:00,ING0229,0.25
EST000000718,2023-01-03 20:00:00,ING0230,0.48
EST000000719,2023-01-03 20:00:00,ING0231,5.18
EST000000720,2023-01-03 20:00:00,ING0232,57.0
EST000000721,2023-01-03 20:00:00,ING0233,0.25
EST000000722,2023-01-03 20:00:00,ING0234,1.69
EST000000723,2023-01-03 20:00:00,ING0235,0.25
EST000000724,2023-01-03 20:00:00,ING0236,337.5
EST000000725,2023-01-03 20:00:00,ING0237,0.25
EST000000726,2023-01-03 20:00:00,ING0238,24.52
EST000000727,2023-01-03 20:00:00,ING0239,0.25
EST000000728,2023-01-03 20:00:00,ING0240,10.46
EST000000729,2023-01-03 20:00:00,ING0241,0.25
EST000000730,2023-01-03 20:00:00,ING0242,110.57
EST000000731,2023-01-03 20:00:00,ING0243,5.62
EST000000732,2023-01-03 20:00:00,ING0244,0.25
EST000000733,2023-01-04 20:00:00,ING0001,0.75
EST000000734,2023-01-04 20:00:00,ING0002,25.65
EST000000735,2023-01-04 20:00:00,ING0003,24.0
EST000000736,2023-01-04 20:00:00,ING0004,155.25
EST000000737,2023-01-04 20:00:00,ING0005,0.25
EST000000738,2023-01-04 20:00:00,ING0006,1.64
EST000000739,2023-01-04 20:00:00,ING0007,3.82
EST000000740,2023-01-04 20:00:00,ING0008,38.52
EST000000741,2023-01-04 20:00:00,ING0009,0.0
EST000000742,2023-01-04 20:00:00,ING0010,2550.0
EST000000743,2023-01-04 20:00:00,ING0011,0.25
EST000000744,2023-01-04 20:00:00,ING0012,20.32
EST000000745,2023-01-04 20:00:00,ING0013,9.22
EST000000746,2023-01-04 20:00:00,ING0014,10.69
EST000000747,2023-01-04 20:00:00,ING0015,906.0
EST000000748,2023-01-04 20:00:00,ING0016,0.25
EST000000749,2023-01-04 20:00:00,ING0017,0.25
EST000000750,2023-01-04 20:00:00,ING0018,203.17
EST000000751,2023-01-04 20:00:00,ING0019,821.0
EST000000752,2023-01-04 20:00:00,ING0020,10.69
EST000000753,2023-01-04 20:00:00,ING0021,19.58
EST000000754,2023-01-04 20:00:00,ING0022,16.88
EST000000755,2023-01-04 20:00:00,ING0023,821.0
EST000000756,2023-01-04 20:00:00,ING0024,85.68
EST000000757,2023-01-04 20:00:00,ING0025,54.0
EST000000758,2023-01-04 20:00:00,ING0026,9.45
EST000000759,2023-01-04 20:00:00,ING0027,12.15
EST000000760,2023-01-04 20:00:00,ING0028,59.26
EST000000761,2023-01-04 20:00:00,ING0029,20.25
EST000000762,2023-01-04 20:00:00,ING0030,28.35
EST000000763,2023-01-04 20:00:00,ING0031,0.75
EST000000764,2023-01-04 20:00:00,ING0032,123.05
EST000000765,2023-01-04 20:00:00,ING0033,9.79
EST000000766,2023-01-04 20:00:00,ING0034,0.04
EST000000767,2023-01-04 20:00:00,ING0035,6.75
EST000000768,2023-01-04 20:00:00,ING0036,0.0
EST000000769,2023-01-04 20:00:00,ING0037,0.05
EST000000770,2023-01-04 20:00:00,ING0038,9.0
EST000000771,2023-01-04 20:00:00,ING0039,0.25
EST000000772,2023-01-04 20:00:00,ING0040,14.51
EST000000773,2023-01-04 20:00:00,ING0041,0.25
EST000000774,2023-01-04 20:00:00,ING0042,2.03
EST000000775,2023-01-04 20:00:00,ING0043,98.55
EST000000776,2023-01-04 20:00:00,ING0044,0.75
EST000000777,2023-01-04 20:00:00,ING0045,109.35
EST000000778,2023-01-04 20:00:00,ING0046,0.25
EST000000779,2023-01-04 20:00:00,ING0047,0.25
EST000000780,2023-01-04 20:00:00,ING0048,0.12
EST000000781,2023-01-04 20:00:00,ING0049,0.43
EST000000782,2023-01-04 20:00:00,ING0050,0.25
EST000000783,2023-01-04 20:00:00,ING0051,0.25
EST000000784,2023-01-04 20:00:00,ING0052,66.38
EST000000785,2023-01-04 20:00:00,ING0053,0.75
EST000000786,2023-01-04 20:00:00,ING0054,0.25
EST000000787,2023-01-04 20:00:00,ING0055,0.25
EST000000788,2023-01-04 20:00:00,ING0056,120.0
EST000000789,2023-01-04 20:00:00,ING0057,720.0
EST000000790,2023-01-04 20:00:00,ING0058,0.25
EST000000791,2023-01-04 20:00:00,ING0059,6.08
EST000000792,2023-01-04 20:00:00,ING0060,60.75
EST000000793,2023-01-04 20:00:00,ING0061,13.49
EST000000794,2023-01-04 20:00:00,ING0062,0.12
EST000000795,2023-01-04 20:00:00,ING0063,41.85
EST000000796,2023-01-04 20:00:00,ING0064,0.25
EST000000797,2023-01-04 20:00:00,ING0065,0.25
EST000000798,2023-01-04 20:00:00,ING0066,284.54
EST000000799,2023-01-04 20:00:00,ING0067,0.0
EST000000800,2023-01-04 20:00:00,ING0068,0.25
EST000000801,2023-01-04 20:00:00,ING0069,0.34
EST000000802,2023-01-04 20:00:00,ING0070,69.75
EST000000803,2023-01-04 20:00:00,ING0071,62.44
EST000000804,2023-01-04 20:00:00,ING0072,0.25
EST000000805,2023-01-04 20:00:00,ING0073,0.0
EST000000806,2023-01-04 20:00:00,ING0074,0.0
EST000000807,2023-01-04 20:00:00,ING0075,5.4
EST000000808,2023-01-04 20:00:00,ING0076,135.0
EST000000809,2023-01-04 20:00:00,ING0077,13.5
EST000000810,2023-01-04 20:00:00,ING0078,15.75
EST000000811,2023-01-04 20:00:00,ING0079,0.48
EST000000812,2023-01-04 20:00:00,ING0080,11.48
EST000000813,2023-01-04 20:00:00,ING0081,72.0
EST000000814,2023-01-04 20:00:00,ING0082,110.73
EST000000815,2023-01-04 20:00:00,ING0083,8.44
EST000000816,2023-01-04 20:00:00,ING0084,116.1
EST000000817,2023-01-04 20:00:00,ING0085,0.25
EST000000818,2023-01-04 20:00:00,ING0086,684.0
EST000000819,2023-01-04 20:00:00,ING0087,9.0
EST000000820,2023-01-04 20:00:00,ING0088,172.1
EST000000821,2023-01-04 20:00:00,ING0089,192.0
EST000000822,2023-01-04 20:00:00,ING0090,22.5
EST000000823,2023-01-04 20:00:00,ING0091,41.4
EST000000824,2023-01-04 20:00:00,ING0092,143.58
EST000000825,2023-01-04 20:00:00,ING0093,0.1
EST000000826,2023-01-04 20:00:00,ING0094,9.45
EST000000827,2023-01-04 20:00:00,ING0095,40.12
EST000000828,2023-01-04 20:00:00,ING0096,10.46
EST000000829,2023-01-04 20:00:00,ING0097,0.75
EST000000830,2023-01-04 20:00:00,ING0098,0.25
EST000000831,2023-01-04 20:00:00,ING0099,0.25
EST000000832,2023-01-04 20:00:00,ING0100,0.25
EST000000833,2023-01-04 20:00:00,ING0101,0.25
EST000000834,2023-01-04 20:00:00,ING0102,3.71
EST000000835,2023-01-04 20:00:00,ING0103,0.25
EST000000836,2023-01-04 20:00:00,ING0104,7.76
EST000000837,2023-01-04 20:00:00,ING0105,5.62
EST000000838,2023-01-04 20:00:00,ING0106,7.76
EST000000839,2023-01-04 20:00:00,ING0107,6.08
EST000000840,2023-01-04 20:00:00,ING0108,0.0
EST000000841,2023-01-04 20:00:00,ING0109,0.25
EST000000842,2023-01-04 20:00:00,ING0110,43.2
EST000000843,2023-01-04 20:00:00,ING0111,20.25
EST000000844,2023-01-04 20:00:00,ING0112,0.25
EST000000845,2023-01-04 20:00:00,ING0113,0.25
EST000000846,2023-01-04 20:00:00,ING0114,0.75
EST000000847,2023-01-04 20:00:00,ING0115,6.08
EST000000848,2023-01-04 20:00:00,ING0116,4.05
EST000000849,2023-01-04 20:00:00,ING0117,0.75
EST000000850,2023-01-04 20:00:00,ING0118,0.75
EST000000851,2023-01-04 20:00:00,ING0119,9.18
EST000000852,2023-01-04 20:00:00,ING0120,53.78
EST000000853,2023-01-04 20:00:00,ING0121,8.1
EST000000854,2023-01-04 20:00:00,ING0122,84.51
EST000000855,2023-01-04 20:00:00,ING0123,47.7
EST000000856,2023-01-04 20:00:00,ING0124,0.02
EST000000857,2023-01-04 20:00:00,ING0125,0.25
EST000000858,2023-01-04 20:00:00,ING0126,42.19
EST000000859,2023-01-04 20:00:00,ING0127,0.25
EST000000860,2023-01-04 20:00:00,ING0128,21.38
EST000000861,2023-01-04 20:00:00,ING0129,20.7
EST000000862,2023-01-04 20:00:00,ING0130,0.25
EST000000863,2023-01-04 20:00:00,ING0131,6.08
EST000000864,2023-01-04 20:00:00,ING0132,11.34
EST000000865,2023-01-04 20:00:00,ING0133,0.75
EST000000866,2023-01-04 20:00:00,ING0134,0.0
EST000000867,2023-01-04 20:00:00,ING0135,0.25
EST000000868,2023-01-04 20:00:00,ING0136,0.25
EST000000869,2023-01-04 20:00:00,ING0137,0.25
EST000000870,2023-01-04 20:00:00,ING0138,0.25
EST000000871,2023-01-04 20:00:00,ING0139,21.38
EST000000872,2023-01-04 20:00:00,ING0140,3.15
EST000000873,2023-01-04 20:00:00,ING0141,2.59
EST000000874,2023-01-04 20:00:00,ING0142,39.38
EST000000875,2023-01-04 20:00:00,ING0143,19.69
EST000000876,2023-01-04 20:00:00,ING0144,17.99
EST000000877,2023-01-04 20:00:00,ING0145,0.25
EST000000878,2023-01-04 20:00:00,ING0146,0.75
EST000000879,2023-01-04 20:00:00,ING0147,0.25
EST000000880,2023-01-04 20:00:00,ING0148,0.25
EST000000881,2023-01-04 20:00:00,ING0149,0.25
EST000000882,2023-01-04 20:00:00,ING0150,0.25
EST000000883,2023-01-04 20:00:00,ING0151,0.25
EST000000884,2023-01-04 20:00:00,ING0152,6.98
EST000000885,2023-01-04 20:00:00,ING0153,0.25
EST000000886,2023-01-04 20:00:00,ING0154,52.65
EST000000887,2023-01-04 20:00:00,ING0155,14.06
EST000000888,2023-01-04 20:00:00,ING0156,0.25
EST000000889,2023-01-04 20:00:00,ING0157,0.4
EST000000890,2023-01-04 20:00:00,ING0158,1020.0
EST000000891,2023-01-04 20:00:00,ING0159,0.0
EST000000892,2023-01-04 20:00:00,ING0160,12.15
EST000000893,2023-01-04 20:00:00,ING0161,0.1
EST000000894,2023-01-04 20:00:00,ING0162,562.0
EST000000895,2023-01-04 20:00:00,ING0163,3696.0
EST000000896,2023-01-04 20:00:00,ING0164,13.5
EST000000897,2023-01-04 20:00:00,ING0165,10.12
EST000000898,2023-01-04 20:00:00,ING0166,3.82
EST000000899,2023-01-04 20:00:00,ING0167,1.6
EST000000900,2023-01-04 20:00:00,ING0168,0.25
EST000000901,2023-01-04 20:00:00,ING0169,19.13
EST000000902,2023-01-04 20:00:00,ING0170,37.12
EST000000903,2023-01-04 20:00:00,ING0171,101.25
EST000000904,2023-01-04 20:00:00,ING0172,0.1
EST000000905,2023-01-04 20:00:00,ING0173,35.1
EST000000906,2023-01-04 20:00:00,ING0174,54.0
EST000000907,2023-01-04 20:00:00,ING0175,67.5
EST000000908,2023-01-04 20:00:00,ING0176,0.0
EST000000909,2023-01-04 20:00:00,ING0177,1012.0
EST000000910,2023-01-04 20:00:00,ING0178,2250.0
EST000000911,2023-01-04 20:00:00,ING0179,420.0
EST000000912,2023-01-04 20:00:00,ING0180,169.0
EST000000913,2023-01-04 20:00:00,ING0181,10.12
EST000000914,2023-01-04 20:00:00,ING0182,48.71
EST000000915,2023-01-04 20:00:00,ING0183,4.95
EST000000916,2023-01-04 20:00:00,ING0184,11.59
EST000000917,2023-01-04 20:00:00,ING0185,731.0
EST000000918,2023-01-04 20:00:00,ING0186,24.98
EST000000919,2023-01-04 20:00:00,ING0187,8.44
EST000000920,2023-01-04 20:00:00,ING0188,202.0
EST000000921,2023-01-04 20:00:00,ING0189,5.4
EST000000922,2023-01-04 20:00:00,ING0190,33.75
EST000000923,2023-01-04 20:00:00,ING0191,0.0
EST000000924,2023-01-04 20:00:00,ING0192,106.88
EST000000925,2023-01-04 20:00:00,ING0193,9.52
EST000000926,2023-01-04 20:00:00,ING0194,0.0
EST000000927,2023-01-04 20:00:00,ING0195,2.25
EST000000928,2023-01-04 20:00:00,ING0196,32.15
EST000000929,2023-01-04 20:00:00,ING0197,236.25
EST000000930,2023-01-04 20:00:00,ING0198,16.2
EST000000931,2023-01-04 20:00:00,ING0199,0.25
EST000000932,2023-01-04 20:00:00,ING0200,19.38
EST000000933,2023-01-04 20:00:00,ING0201,0.75
EST000000934,2023-01-04 20:00:00,ING0202,101.25
EST000000935,2023-01-04 20:00:00,ING0203,23.62
EST000000936,2023-01-04 20:00:00,ING0204,3.38
EST000000937,2023-01-04 20:00:00,ING0205,0.03
EST000000938,2023-01-04 20:00:00,ING0206,756.0
EST000000939,2023-01-04 20:00:00,ING0207,11.25
EST000000940,2023-01-04 20:00:00,ING0208,450.0
EST000000941,2023-01-04 20:00:00,ING0209,450.0
EST000000942,2023-01-04 20:00:00,ING0210,169.0
EST000000943,2023-01-04 20:00:00,ING0211,0.0
EST000000944,2023-01-04 20:00:00,ING0212,1.0
EST000000945,2023-01-04 20:00:00,ING0213,39.48
EST000000946,2023-01-04 20:00:00,ING0214,416.0
EST000000947,2023-01-04 20:00:00,ING0215,206.71
EST000000948,2023-01-04 20:00:00,ING0216,780.0
EST000000949,2023-01-04 20:00:00,ING0217,0.32
EST000000950,2023-01-04 20:00:00,ING0218,478.26
EST000000951,2023-01-04 20:00:00,ING0219,41.63
EST000000952,2023-01-04 20:00:00,ING0220,45.0
EST000000953,2023-01-04 20:00:00,ING0221,90.0
EST000000954,2023-01-04 20:00:00,ING0222,7.58
EST000000955,2023-01-04 20:00:00,ING0223,0.25
EST000000956,2023-01-04 20:00:00,ING0224,12.38
EST000000957,2023-01-04 20:00:00,ING0225,0.25
EST000000958,2023-01-04 20:00:00,ING0226,0.25
EST000000959,2023-01-04 20:00:00,ING0227,0.0
EST000000960,2023-01-04 20:00:00,ING0228,4.05
EST000000961,2023-01-04 20:00:00,ING0229,0.75
EST000000962,2023-01-04 20:00:00,ING0230,77.51
EST000000963,2023-01-04 20:00:00,ING0231,5.18
EST000000964,2023-01-04 20:00:00,ING0232,21.38
EST000000965,2023-01-04 20:00:00,ING0233,0.0
EST000000966,2023-01-04 20:00:00,ING0234,1.69
EST000000967,2023-01-04 20:00:00,ING0235,0.25
EST000000968,2023-01-04 20:00:00,ING0236,900.0
EST000000969,2023-01-04 20:00:00,ING0237,0.0
EST000000970,2023-01-04 20:00:00,ING0238,24.52
